model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,production_score,ranking_score
92,Michael Busch,Chicago Cubs,Miami Marlins,Ryan Gusto,3,loanDepot park,135,7.0,Above average,7.2,5.6,4.8,5.6,7.1,6.5,8.0,84.91999999999999,4.4738712000000005,251.0,6.6,4.4,3.4,5.6,Lineup context + Hitter skill,False,0.5588888888888889,0.5588888888888889
93,Nick Gonzales,Pittsburgh Pirates,Los Angeles Angels,Yusei Kikuchi,5,PNC Park,74,6.9,Above average,4.0,6.7,9.9,6.7,4.3,6.5,6.0,76.64,3.6039518,360.0,3.5,3.6,2.5,3.6,Pitcher vulnerability + Pitch-type matchup,False,0.5572222222222222,0.5572222222222222
94,Denzer Guzman,Los Angeles Angels,Pittsburgh Pirates,Braxton Ashcraft,8,PNC Park,74,6.9,Above average,6.6,3.5,8.1,3.5,4.3,6.5,3.0,76.64,3.6039518,360.0,3.5,6.9,6.0,4.1,Pitcher vulnerability + Hitter skill,False,0.5543055555555555,0.5543055555555555
95,Jackson Merrill,San Diego Padres,New York Yankees,Carlos Rodón,5,Petco Park,105,6.9,Above average,6.1,7.8,3.9,7.8,5.7,6.6,6.0,81.86,5.9651616,286.0,3.5,9.1,8.9,7.3,Pitch-type matchup + Weather,False,0.5522222222222222,0.5522222222222222
96,Jose Altuve,Houston Astros,Arizona Diamondbacks,Brandon Pfaadt,4,Daikin Park,111,6.8,Above average,8.3,6.9,3.3,6.9,6.0,5.5,7.0,,,,7.2,2.3,6.3,2.7,Hitter skill + Recent power,False,0.5520833333333334,0.5520833333333334
97,Chase Meidroth,Chicago White Sox,Minnesota Twins,Taj Bradley,7,Rate Field,69,6.8,Above average,7.7,6.6,5.7,6.6,4.1,5.5,4.0,,,,3.5,2.7,4.1,4.5,Hitter skill + Pitch-type matchup,False,0.5511111111111112,0.5511111111111112
98,Isaac Paredes,Houston Astros,Arizona Diamondbacks,Brandon Pfaadt,3,Daikin Park,111,6.8,Above average,8.2,5.7,3.3,5.7,6.0,5.5,8.0,,,,7.6,2.6,5.7,6.5,Hitter skill + Lineup context,False,0.5505555555555556,0.5505555555555556
99,Mike Trout,Los Angeles Angels,Pittsburgh Pirates,Braxton Ashcraft,2,PNC Park,74,6.7,Above average,5.6,4.9,8.1,4.9,4.3,6.5,9.0,76.64,3.6039518,360.0,3.5,5.3,1.7,3.1,Lineup context + Pitcher vulnerability,False,0.5488888888888888,0.5488888888888888
100,Troy Johnston,Colorado Rockies,St. Louis Cardinals,Matthew Liberatore,7,Coors Field,207,6.7,Above average,6.4,3.1,8.4,3.1,10.0,5.3,4.0,93.92,3.9146373,270.0,3.5,3.2,3.7,2.4,Ballpark + Pitcher vulnerability,False,0.5477777777777778,0.5477777777777778
101,Gary Sánchez,Milwaukee Brewers,Cincinnati Reds,Andrew Abbott,8,Great American Ball Park,81,6.7,Above average,5.4,8.1,6.6,8.1,4.6,6.0,3.0,85.46000000000001,7.7050004,344.0,8.8,5.2,2.6,3.6,Recent power + Pitch-type matchup,False,0.5469444444444445,0.5469444444444445
102,Trea Turner,Philadelphia Phillies,Atlanta Braves,Martín Pérez,2,Citizens Bank Park,115,6.6,Above average,7.8,7.7,3.0,7.7,6.2,6.6,9.0,79.7,6.027298699999999,358.0,3.5,5.6,3.1,3.2,Lineup context + Hitter skill,False,0.5458333333333333,0.5458333333333333
103,Michael Harris II,Atlanta Braves,Philadelphia Phillies,Zack Wheeler,4,Citizens Bank Park,115,6.6,Above average,2.6,8.7,6.9,8.7,6.2,6.6,7.0,79.7,6.027298699999999,358.0,9.5,7.2,9.4,3.3,Recent power + Pitch-type matchup,False,0.5447222222222222,0.5447222222222222
104,Kaelen Culpepper,Minnesota Twins,Chicago White Sox,Anthony Kay,2,Rate Field,69,6.6,Above average,6.7,5.4,5.4,5.4,4.1,5.5,9.0,,,,3.5,3.8,6.9,6.9,Lineup context + Hitter skill,False,0.5434722222222221,0.5434722222222221
105,Daulton Varsho,Houston Astros,Arizona Diamondbacks,Brandon Pfaadt,5,Daikin Park,111,6.5,Solid,9.4,3.5,3.3,3.5,6.0,5.5,6.0,,,,3.5,5.8,6.4,6.6,Hitter skill + Ballpark,False,0.5423611111111111,0.5423611111111111
106,Juan Soto,New York Mets,San Francisco Giants,Anthony Molina,2,Citi Field,101,6.5,Solid,5.6,5.3,4.5,5.3,5.5,6.6,9.0,78.44,5.592339,355.0,9.4,7.9,5.3,9.4,Recent power + Lineup context,False,0.5394444444444444,0.5394444444444444
107,Christian Moore,Los Angeles Angels,Pittsburgh Pirates,Braxton Ashcraft,6,PNC Park,74,6.5,Solid,7.3,1.4,8.1,1.4,4.3,6.5,5.0,76.64,3.6039518,360.0,3.5,3.6,6.7,2.9,Pitcher vulnerability + Hitter skill,False,0.5379166666666667,0.5379166666666667
108,Wilyer Abreu,Boston Red Sox,Baltimore Orioles,Chris Bassitt,3,Oriole Park at Camden Yards,110,6.4,Solid,5.3,7.0,5.1,7.0,6.0,6.5,8.0,78.98,3.4175405,343.0,3.5,7.0,7.2,6.1,Lineup context + Pitch-type matchup,False,0.5369444444444444,0.5369444444444444
109,Danny Jansen,Texas Rangers,Tampa Bay Rays,Drew Rasmussen,9,Globe Life Field,94,6.4,Solid,7.9,9.8,1.8,9.8,5.2,5.3,2.0,98.6,2.7961695,157.0,9.7,9.7,3.8,1.2,Pitch-type matchup + Recent power,False,0.5366666666666666,0.5366666666666666
110,Luis Campusano,San Diego Padres,New York Yankees,Carlos Rodón,6,Petco Park,105,6.4,Solid,8.4,3.8,3.9,3.8,5.7,6.6,5.0,81.86,5.9651616,286.0,8.4,8.4,2.8,3.9,Hitter skill + Recent power,False,0.5345833333333333,0.5345833333333333
111,TJ Rumfield,Colorado Rockies,St. Louis Cardinals,Matthew Liberatore,4,Coors Field,207,6.3,Solid,2.8,5.8,8.4,5.8,10.0,5.3,7.0,93.92,3.9146373,270.0,9.0,8.1,3.1,3.4,Ballpark + Recent power,False,0.5344444444444444,0.5344444444444444
112,Alex Freeland,Los Angeles Dodgers,Washington Nationals,Cade Cavalli,7,UNIQLO Field at Dodger Stadium,124,6.3,Solid,7.2,1.4,7.5,1.4,6.6,5.5,4.0,,,,3.5,6.2,4.6,5.9,Pitcher vulnerability + Hitter skill,False,0.5341666666666667,0.5341666666666667
113,Jac Caglianone,Kansas City Royals,Toronto Blue Jays,Max Scherzer,3,Kauffman Stadium,168,6.3,Solid,2.3,9.0,6.0,9.0,8.6,5.4,8.0,96.98,5.3437906,59.0,3.5,8.6,9.6,9.3,Pitch-type matchup + Ballpark,False,0.5336111111111111,0.5336111111111111
114,Jonah Heim,Athletics,Seattle Mariners,George Kirby,5,T-Mobile Park,37,6.2,Solid,3.6,8.0,7.2,8.0,2.7,5.5,6.0,,,,6.6,4.3,7.3,7.3,Pitch-type matchup + Pitcher vulnerability,False,0.5273611111111111,0.5273611111111111
115,Weston Wilson,Seattle Mariners,Athletics,Jeffrey Springs,9,T-Mobile Park,37,6.2,Solid,7.1,2.1,9.6,2.1,2.7,5.5,2.0,,,,3.5,1.8,1.9,2.5,Pitcher vulnerability + Hitter skill,False,0.5243055555555555,0.5243055555555555
116,Connor Norby,Colorado Rockies,St. Louis Cardinals,Matthew Liberatore,2,Coors Field,207,6.2,Solid,3.5,1.9,8.4,1.9,10.0,5.3,9.0,93.92,3.9146373,270.0,3.5,9.8,9.7,5.4,Ballpark + Lineup context,False,0.523888888888889,0.523888888888889
117,Adael Amador,Colorado Rockies,St. Louis Cardinals,Matthew Liberatore,8,Coors Field,207,6.1,Solid,1.4,9.8,8.4,9.8,10.0,5.3,3.0,93.92,3.9146373,270.0,7.2,8.4,3.8,2.2,Ballpark + Pitch-type matchup,False,0.5238888888888888,0.5238888888888888
118,Ben Rice,New York Yankees,San Diego Padres,Robbie Ray,4,Petco Park,105,6.1,Solid,5.8,8.3,2.7,8.3,5.7,6.6,7.0,81.86,5.9651616,286.0,6.6,7.9,6.9,7.5,Pitch-type matchup + Lineup context,False,0.5231944444444444,0.5231944444444444
119,John Rave,Kansas City Royals,Toronto Blue Jays,Max Scherzer,7,Kauffman Stadium,168,6.1,Solid,6.3,5.9,6.0,5.9,8.6,5.4,4.0,96.98,5.3437906,59.0,3.5,4.6,2.7,2.9,Ballpark + Hitter skill,False,0.5209722222222223,0.5209722222222223
120,Michael Massey,Kansas City Royals,Toronto Blue Jays,Max Scherzer,6,Kauffman Stadium,168,6.0,Solid,4.2,7.1,6.0,7.1,8.6,5.4,5.0,96.98,5.3437906,59.0,3.5,5.4,7.4,8.0,Ballpark + Pitch-type matchup,False,0.5206944444444445,0.5206944444444445
121,Christian Encarnacion-Strand,Baltimore Orioles,Boston Red Sox,Sonny Gray,7,Oriole Park at Camden Yards,110,6.0,Solid,3.6,6.0,6.3,6.0,6.0,6.5,4.0,78.98,3.4175405,343.0,8.7,10.0,8.5,7.5,Recent power + Weather,False,0.520138888888889,0.520138888888889
122,Alejandro Kirk,Toronto Blue Jays,Kansas City Royals,Seth Lugo,4,Kauffman Stadium,168,6.0,Solid,1.4,7.7,7.8,7.7,8.6,5.4,7.0,96.98,5.3437906,59.0,6.6,6.1,6.8,9.7,Ballpark + Pitcher vulnerability,False,0.5188888888888888,0.5188888888888888
123,Carson Benge,New York Mets,San Francisco Giants,Anthony Molina,4,Citi Field,101,5.9,Solid,6.3,7.4,4.5,7.4,5.5,6.6,7.0,78.44,5.592339,355.0,3.5,4.6,4.2,3.3,Pitch-type matchup + Lineup context,False,0.5183333333333334,0.5183333333333334
124,Andrew Vaughn,Milwaukee Brewers,Cincinnati Reds,Andrew Abbott,4,Great American Ball Park,81,5.9,Solid,5.3,3.6,6.6,3.6,4.6,6.0,7.0,85.46000000000001,7.7050004,344.0,8.8,4.1,6.7,7.1,Recent power + Lineup context,False,0.5179166666666667,0.5179166666666667
125,Nick Yorke,Pittsburgh Pirates,Los Angeles Angels,Yusei Kikuchi,9,PNC Park,74,5.9,Solid,6.1,1.4,9.9,1.4,4.3,6.5,2.0,76.64,3.6039518,360.0,3.5,4.1,3.0,2.6,Pitcher vulnerability + Weather,False,0.5166666666666666,0.5166666666666666
126,Jonah Cox,San Francisco Giants,New York Mets,Zac Thornton,1,Citi Field,101,5.8,Solid,6.9,4.4,4.2,4.4,5.5,6.6,10.0,78.44,5.592339,355.0,8.2,6.9,3.2,1.9,Lineup context + Recent power,False,0.5158333333333334,0.5158333333333334
127,Jordan Beck,Colorado Rockies,St. Louis Cardinals,Matthew Liberatore,6,Coors Field,207,5.8,Solid,6.4,1.4,8.4,1.4,10.0,5.3,5.0,93.92,3.9146373,270.0,3.5,2.5,2.9,1.3,Ballpark + Pitcher vulnerability,False,0.5141666666666667,0.5141666666666667
128,Munetaka Murakami,Chicago White Sox,Minnesota Twins,Taj Bradley,3,Rate Field,69,5.8,Solid,6.3,4.7,5.7,4.7,4.1,5.5,8.0,,,,3.5,4.6,1.6,9.5,Lineup context + Hitter skill,False,0.5133333333333333,0.5133333333333333
129,Cam Smith,Houston Astros,Arizona Diamondbacks,Brandon Pfaadt,9,Daikin Park,111,5.7,Solid,9.0,4.3,3.3,4.3,6.0,5.5,2.0,,,,3.5,3.7,8.2,4.9,Hitter skill + Ballpark,False,0.5118055555555555,0.5118055555555555
130,Héctor Rodríguez,Cincinnati Reds,Milwaukee Brewers,Dustin May,1,Great American Ball Park,81,5.7,Solid,4.1,9.9,2.1,9.9,4.6,6.0,10.0,85.46000000000001,7.7050004,344.0,9.0,7.3,9.7,9.3,Lineup context + Pitch-type matchup,False,0.5104166666666667,0.5104166666666667
131,Mookie Betts,Los Angeles Dodgers,Washington Nationals,Cade Cavalli,3,UNIQLO Field at Dodger Stadium,124,5.7,Solid,1.4,9.6,7.5,9.6,6.6,5.5,8.0,,,,6.0,4.7,4.0,7.4,Pitch-type matchup + Lineup context,False,0.5076388888888889,0.5076388888888889
132,Royce Lewis,Minnesota Twins,Chicago White Sox,Anthony Kay,5,Rate Field,69,5.6,Solid,4.7,6.9,5.4,6.9,4.1,5.5,6.0,,,,6.6,7.7,6.0,6.2,Pitch-type matchup + Recent power,False,0.5076388888888889,0.5076388888888889
133,Josh Naylor,Seattle Mariners,Athletics,Jeffrey Springs,5,T-Mobile Park,37,5.6,Solid,4.4,3.4,9.6,3.4,2.7,5.5,6.0,,,,3.5,2.8,8.0,2.4,Pitcher vulnerability + Lineup context,False,0.507361111111111,0.507361111111111
134,Victor Mesa Jr.,Tampa Bay Rays,Texas Rangers,Jacob deGrom,6,Globe Life Field,94,5.6,Solid,7.0,9.4,1.5,9.4,5.2,5.3,5.0,98.6,2.7961695,157.0,3.5,7.9,8.7,3.9,Pitch-type matchup + Hitter skill,False,0.5066666666666666,0.5066666666666666
135,Teoscar Hernández,Los Angeles Dodgers,Washington Nationals,Cade Cavalli,5,UNIQLO Field at Dodger Stadium,124,5.5,Solid,3.5,3.2,7.5,3.2,6.6,5.5,6.0,,,,6.3,9.4,9.0,8.5,Pitcher vulnerability + Ballpark,False,0.5061111111111111,0.5061111111111111
136,Donovan Walton,Athletics,Seattle Mariners,George Kirby,7,T-Mobile Park,37,5.5,Solid,3.4,7.4,7.2,7.4,2.7,5.5,4.0,,,,8.5,5.1,7.8,5.5,Recent power + Pitch-type matchup,False,0.5054166666666667,0.5054166666666667
137,Max Kepler,Arizona Diamondbacks,Houston Astros,Ethan Pecko,7,Daikin Park,111,5.4,Neutral,2.7,4.6,9.0,4.6,6.0,5.5,4.0,,,,3.5,8.2,9.0,6.4,Pitcher vulnerability + Ballpark,False,0.5045833333333334,0.5045833333333334
138,Bryce Harper,Philadelphia Phillies,Atlanta Braves,Martín Pérez,3,Citizens Bank Park,115,5.4,Neutral,6.5,6.0,3.0,6.0,6.2,6.6,8.0,79.7,6.027298699999999,358.0,3.5,6.8,5.7,7.9,Lineup context + Weather,False,0.5040277777777779,0.5040277777777779
139,Yordan Alvarez,Houston Astros,Arizona Diamondbacks,Brandon Pfaadt,2,Daikin Park,111,5.4,Neutral,4.6,8.8,3.3,8.8,6.0,5.5,9.0,,,,3.5,3.9,9.9,8.7,Lineup context + Pitch-type matchup,False,0.5027777777777778,0.5027777777777778
140,Spencer Jones,New York Yankees,San Diego Padres,Robbie Ray,7,Petco Park,105,5.3,Neutral,6.0,7.0,2.7,7.0,5.7,6.6,4.0,81.86,5.9651616,286.0,9.6,8.4,4.5,8.9,Recent power + Pitch-type matchup,False,0.5019444444444444,0.5019444444444444
141,Ezequiel Tovar,Colorado Rockies,St. Louis Cardinals,Matthew Liberatore,9,Coors Field,207,5.3,Neutral,3.4,4.4,8.4,4.4,10.0,5.3,2.0,93.92,3.9146373,270.0,3.5,9.9,7.1,2.7,Ballpark + Pitcher vulnerability,False,0.5016666666666667,0.5016666666666667
142,A.J. Ewing,New York Mets,San Francisco Giants,Anthony Molina,7,Citi Field,101,5.3,Neutral,8.6,2.5,4.5,2.5,5.5,6.6,4.0,78.44,5.592339,355.0,3.5,4.0,4.5,4.4,Hitter skill + Weather,False,0.49999999999999994,0.49999999999999994
143,Eli White,Boston Red Sox,Baltimore Orioles,Chris Bassitt,8,Oriole Park at Camden Yards,110,5.2,Neutral,6.2,7.3,5.1,7.3,6.0,6.5,3.0,78.98,3.4175405,343.0,3.5,5.9,1.7,1.4,Pitch-type matchup + Weather,False,0.4970833333333333,0.4970833333333333
144,Pete Alonso,Baltimore Orioles,Boston Red Sox,Sonny Gray,4,Oriole Park at Camden Yards,110,5.2,Neutral,1.4,7.8,6.3,7.8,6.0,6.5,7.0,78.98,3.4175405,343.0,7.2,9.2,9.2,9.8,Pitch-type matchup + Recent power,False,0.4963888888888889,0.4963888888888889
145,Taylor Trammell,Houston Astros,Arizona Diamondbacks,Brandon Pfaadt,8,Daikin Park,111,5.2,Neutral,6.9,7.1,3.3,7.1,6.0,5.5,3.0,,,,3.5,5.9,4.4,6.7,Pitch-type matchup + Hitter skill,False,0.49486111111111114,0.49486111111111114
146,Sam Antonacci,Chicago White Sox,Minnesota Twins,Taj Bradley,1,Rate Field,69,5.1,Neutral,5.7,5.6,5.7,5.6,4.1,5.5,10.0,,,,3.5,2.7,1.3,5.3,Lineup context + Hitter skill,False,0.4927777777777778,0.4927777777777778
147,Christian Koss,San Francisco Giants,New York Mets,Zac Thornton,9,Citi Field,101,5.1,Neutral,10.0,1.8,4.2,1.8,5.5,6.6,2.0,78.44,5.592339,355.0,3.5,2.8,3.2,1.2,Hitter skill + Weather,False,0.4918055555555555,0.4918055555555555
148,Henry Bolte,Athletics,Seattle Mariners,George Kirby,1,T-Mobile Park,37,5.1,Neutral,4.3,3.2,7.2,3.2,2.7,5.5,10.0,,,,8.8,4.5,5.5,6.2,Lineup context + Recent power,False,0.49083333333333334,0.49083333333333334
149,Vaughn Grissom,Los Angeles Angels,Pittsburgh Pirates,Braxton Ashcraft,4,PNC Park,74,5.0,Neutral,4.0,3.2,8.1,3.2,4.3,6.5,7.0,76.64,3.6039518,360.0,6.6,8.1,4.4,2.7,Pitcher vulnerability + Lineup context,False,0.49027777777777776,0.49027777777777776
150,Joey Ortiz,Milwaukee Brewers,Cincinnati Reds,Andrew Abbott,6,Great American Ball Park,81,5.0,Neutral,1.9,8.7,6.6,8.7,4.6,6.0,5.0,85.46000000000001,7.7050004,344.0,8.4,3.4,8.4,9.2,Pitch-type matchup + Recent power,False,0.4897222222222222,0.4897222222222222
151,Elly De La Cruz,Cincinnati Reds,Milwaukee Brewers,Dustin May,2,Great American Ball Park,81,5.0,Neutral,8.6,2.5,2.1,2.5,4.6,6.0,9.0,85.46000000000001,7.7050004,344.0,3.5,8.3,3.7,9.5,Lineup context + Hitter skill,False,0.48861111111111116,0.48861111111111116
152,Julio Rodríguez,Seattle Mariners,Athletics,Jeffrey Springs,3,T-Mobile Park,37,4.9,Neutral,1.4,6.0,9.6,6.0,2.7,5.5,8.0,,,,3.5,7.7,5.8,6.0,Pitcher vulnerability + Lineup context,False,0.48805555555555546,0.48805555555555546
153,Paul Goldschmidt,New York Yankees,San Diego Padres,Robbie Ray,1,Petco Park,105,4.9,Neutral,3.9,10.0,2.7,10.0,5.7,6.6,10.0,81.86,5.9651616,286.0,8.6,4.9,4.2,5.6,Pitch-type matchup + Lineup context,False,0.4815277777777777,0.4815277777777777
154,Grant McCray,San Francisco Giants,New York Mets,Zac Thornton,8,Citi Field,101,4.9,Neutral,8.9,2.7,4.2,2.7,5.5,6.6,3.0,78.44,5.592339,355.0,3.5,5.8,1.6,1.1,Hitter skill + Weather,False,0.4811111111111111,0.4811111111111111
155,Austin Wells,New York Yankees,San Diego Padres,Robbie Ray,9,Petco Park,105,4.8,Neutral,7.6,5.5,2.7,5.5,5.7,6.6,2.0,81.86,5.9651616,286.0,9.9,3.4,4.6,4.3,Recent power + Hitter skill,False,0.4808333333333332,0.4808333333333332
156,Ozzie Albies,Atlanta Braves,Philadelphia Phillies,Zack Wheeler,6,Citizens Bank Park,115,4.8,Neutral,3.7,5.8,6.9,5.8,6.2,6.6,5.0,79.7,6.027298699999999,358.0,6.6,2.1,4.9,5.6,Pitcher vulnerability + Weather,False,0.47944444444444445,0.47944444444444445
157,Seiya Suzuki,Chicago Cubs,Miami Marlins,Ryan Gusto,2,loanDepot park,135,4.8,Neutral,4.0,7.5,4.8,7.5,7.1,6.5,9.0,84.91999999999999,4.4738712000000005,251.0,6.3,6.3,2.0,2.8,Lineup context + Pitch-type matchup,False,0.47861111111111115,0.47861111111111115
158,Trevor Story,Boston Red Sox,Baltimore Orioles,Chris Bassitt,4,Oriole Park at Camden Yards,110,4.7,Neutral,6.9,1.4,5.1,1.4,6.0,6.5,7.0,78.98,3.4175405,343.0,3.5,8.7,4.7,3.7,Lineup context + Hitter skill,False,0.4780555555555555,0.4780555555555555
159,Richie Palacios,Tampa Bay Rays,Texas Rangers,Jacob deGrom,8,Globe Life Field,94,4.7,Neutral,8.4,5.4,1.5,5.4,5.2,5.3,3.0,98.6,2.7961695,157.0,9.4,2.1,7.9,4.8,Recent power + Hitter skill,False,0.4763888888888889,0.4763888888888889
160,Ryan Kreidler,Minnesota Twins,Chicago White Sox,Anthony Kay,9,Rate Field,69,4.7,Neutral,5.9,4.0,5.4,4.0,4.1,5.5,2.0,,,,9.2,6.4,7.4,1.7,Recent power + Hitter skill,False,0.4695833333333333,0.4695833333333333
161,Ezequiel Duran,Texas Rangers,Tampa Bay Rays,Drew Rasmussen,5,Globe Life Field,94,4.6,Neutral,6.5,5.3,1.8,5.3,5.2,5.3,6.0,98.6,2.7961695,157.0,9.2,6.1,8.1,8.3,Recent power + Hitter skill,False,0.46763888888888894,0.46763888888888894
162,Alex Bregman,Chicago Cubs,Miami Marlins,Ryan Gusto,4,loanDepot park,135,4.6,Neutral,1.7,8.1,4.8,8.1,7.1,6.5,7.0,84.91999999999999,4.4738712000000005,251.0,10.0,9.1,9.3,4.8,Recent power + Pitch-type matchup,False,0.46666666666666656,0.46666666666666656
163,Bryson Stott,Philadelphia Phillies,Atlanta Braves,Martín Pérez,8,Citizens Bank Park,115,4.6,Neutral,9.4,1.7,3.0,1.7,6.2,6.6,3.0,79.7,6.027298699999999,358.0,7.6,1.8,1.7,4.3,Hitter skill + Recent power,False,0.46583333333333327,0.46583333333333327
164,Nathan Church,St. Louis Cardinals,Colorado Rockies,Mason Adams,9,Coors Field,207,4.5,Below average,4.1,2.6,9.3,2.6,10.0,5.3,2.0,93.92,3.9146373,270.0,3.5,1.4,2.9,2.3,Ballpark + Pitcher vulnerability,False,0.46541666666666665,0.46541666666666665
165,Freddie Freeman,Los Angeles Dodgers,Washington Nationals,Cade Cavalli,2,UNIQLO Field at Dodger Stadium,124,4.5,Below average,1.9,4.7,7.5,4.7,6.6,5.5,9.0,,,,7.6,2.5,9.5,6.3,Lineup context + Recent power,False,0.46402777777777776,0.46402777777777776
166,Kody Clemens,Minnesota Twins,Chicago White Sox,Anthony Kay,6,Rate Field,69,4.5,Below average,1.4,8.4,5.4,8.4,4.1,5.5,5.0,,,,9.0,9.8,9.8,9.1,Recent power + Pitch-type matchup,False,0.46375,0.46375
167,Mickey Gasper,Boston Red Sox,Baltimore Orioles,Chris Bassitt,2,Oriole Park at Camden Yards,110,4.4,Below average,3.8,3.4,5.1,3.4,6.0,6.5,9.0,78.98,3.4175405,343.0,9.8,7.7,5.1,8.4,Recent power + Lineup context,False,0.4625,0.4625
168,Dominic Smith,Atlanta Braves,Philadelphia Phillies,Zack Wheeler,7,Citizens Bank Park,115,4.4,Below average,5.9,2.2,6.9,2.2,6.2,6.6,4.0,79.7,6.027298699999999,358.0,3.5,2.0,1.2,5.9,Pitcher vulnerability + Weather,False,0.45972222222222225,0.45972222222222225
169,Miguel Vargas,Chicago White Sox,Minnesota Twins,Taj Bradley,2,Rate Field,69,4.4,Below average,3.4,6.5,5.7,6.5,4.1,5.5,9.0,,,,6.6,6.3,2.6,5.1,Lineup context + Recent power,False,0.45805555555555555,0.45805555555555555
170,Isaac Collins,Kansas City Royals,Toronto Blue Jays,Max Scherzer,9,Kauffman Stadium,168,4.3,Below average,5.6,3.4,6.0,3.4,8.6,5.4,2.0,96.98,5.3437906,59.0,3.5,4.1,2.7,6.2,Ballpark + Pitcher vulnerability,False,0.4565277777777777,0.4565277777777777
171,Tim Tawa,Arizona Diamondbacks,Houston Astros,Ethan Pecko,8,Daikin Park,111,4.3,Below average,1.9,4.5,9.0,4.5,6.0,5.5,3.0,,,,3.5,8.8,6.3,4.7,Pitcher vulnerability + Ballpark,False,0.4548611111111111,0.4548611111111111
172,Brandon Nimmo,Texas Rangers,Tampa Bay Rays,Drew Rasmussen,4,Globe Life Field,94,4.3,Below average,8.2,2.8,1.8,2.8,5.2,5.3,7.0,98.6,2.7961695,157.0,3.5,5.0,7.0,8.1,Hitter skill + Lineup context,False,0.4544444444444444,0.4544444444444444
173,Sal Stewart,Cincinnati Reds,Milwaukee Brewers,Dustin May,3,Great American Ball Park,81,4.2,Below average,4.5,8.6,2.1,8.6,4.6,6.0,8.0,85.46000000000001,7.7050004,344.0,7.2,6.7,3.8,8.1,Pitch-type matchup + Lineup context,False,0.45138888888888884,0.45138888888888884
174,Jake Mangum,Pittsburgh Pirates,Los Angeles Angels,Yusei Kikuchi,8,PNC Park,74,4.2,Below average,3.8,2.8,9.9,2.8,4.3,6.5,3.0,76.64,3.6039518,360.0,3.5,1.9,1.9,1.4,Pitcher vulnerability + Weather,False,0.45013888888888887,0.45013888888888887
175,Dillon Dingler,Detroit Tigers,Cleveland Guardians,Parker Messick,4,Progressive Field,60,4.2,Below average,7.0,5.4,2.4,5.4,3.7,6.8,7.0,71.42,12.4895571,39.0,3.5,4.1,5.2,4.9,Hitter skill + Lineup context,False,0.44986111111111104,0.44986111111111104
176,Edmundo Sosa,Philadelphia Phillies,Atlanta Braves,Martín Pérez,6,Citizens Bank Park,115,4.1,Below average,5.4,3.9,3.0,3.9,6.2,6.6,5.0,79.7,6.027298699999999,358.0,9.7,8.7,5.9,7.2,Recent power + Weather,False,0.44736111111111104,0.44736111111111104
177,Nico Hoerner,Chicago Cubs,Miami Marlins,Ryan Gusto,6,loanDepot park,135,4.1,Below average,5.9,2.2,4.8,2.2,7.1,6.5,5.0,84.91999999999999,4.4738712000000005,251.0,8.0,4.2,4.0,4.4,Recent power + Ballpark,False,0.4447222222222222,0.4447222222222222
178,Jared Triolo,Pittsburgh Pirates,Los Angeles Angels,Yusei Kikuchi,7,PNC Park,74,4.1,Below average,2.2,2.3,9.9,2.3,4.3,6.5,4.0,76.64,3.6039518,360.0,7.2,3.0,6.6,4.0,Pitcher vulnerability + Recent power,False,0.4444444444444445,0.4444444444444445
179,Christian Walker,Houston Astros,Arizona Diamondbacks,Brandon Pfaadt,6,Daikin Park,111,4.0,Below average,7.5,2.9,3.3,2.9,6.0,5.5,5.0,,,,3.5,3.2,4.8,6.1,Hitter skill + Ballpark,False,0.4438888888888889,0.4438888888888889
180,Cole Young,Seattle Mariners,Athletics,Jeffrey Springs,8,T-Mobile Park,37,4.0,Below average,1.9,6.9,9.6,6.9,2.7,5.5,3.0,,,,3.5,3.5,2.2,2.2,Pitcher vulnerability + Pitch-type matchup,False,0.44361111111111107,0.44361111111111107
181,Alika Williams,Athletics,Seattle Mariners,George Kirby,8,T-Mobile Park,37,4.0,Below average,2.9,6.1,7.2,6.1,2.7,5.5,3.0,,,,9.5,1.4,9.2,1.9,Recent power + Pitcher vulnerability,False,0.4411111111111111,0.4411111111111111
182,Jackson Holliday,Baltimore Orioles,Boston Red Sox,Sonny Gray,1,Oriole Park at Camden Yards,110,3.9,Below average,2.6,4.0,6.3,4.0,6.0,6.5,10.0,78.98,3.4175405,343.0,8.0,5.9,5.9,2.5,Lineup context + Recent power,False,0.4351388888888889,0.4351388888888889
183,Bryce Eldridge,San Francisco Giants,New York Mets,Zac Thornton,3,Citi Field,101,3.9,Below average,3.6,4.8,4.2,4.8,5.5,6.6,8.0,78.44,5.592339,355.0,3.5,7.1,7.9,9.7,Lineup context + Weather,False,0.43472222222222223,0.43472222222222223
184,Wyatt Langford,Texas Rangers,Tampa Bay Rays,Drew Rasmussen,3,Globe Life Field,94,3.9,Below average,4.9,7.9,1.8,7.9,5.2,5.3,8.0,98.6,2.7961695,157.0,3.5,2.4,9.8,7.4,Lineup context + Pitch-type matchup,False,0.4329166666666667,0.4329166666666667
