model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,production_score,ranking_score
91,Brian Navarreto,Miami Marlins,New York Mets,Sean Manaea,9,loanDepot park,135.0,7.0,Above average,7.0,4.2,9.2,4.2,7.1,6.5,2.0,84.02,3.106855,131.0,3.7,4.5,1.1,1.1,Pitcher vulnerability + Ballpark,False,0.5777777777777776,0.5777777777777776
92,Jesús Sánchez,Toronto Blue Jays,Athletics,Jack Perkins,8,Sutter Health Park,100.0,7.0,Above average,5.3,4.5,9.9,4.5,5.5,5.3,3.0,94.64,2.9825808,22.0,3.7,7.9,2.6,5.7,Pitcher vulnerability + Ballpark,False,0.5751388888888889,0.5751388888888889
93,Jake Burger,Texas Rangers,Seattle Mariners,Bryce Miller,7,T-Mobile Park,37.0,6.9,,1.6,9.8,9.6,9.8,2.7,6.7,4.0,70.52,8.947742400000001,348.0,9.3,8.9,6.4,6.2,Pitch-type matchup + Pitcher vulnerability,False,0.5750000000000001,0.5750000000000001
94,Eugenio Suárez,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,5,UNIQLO Field at Dodger Stadium,124.0,6.9,,6.4,8.4,3.7,8.4,6.6,5.5,6.0,,,,9.3,5.9,8.4,6.7,Recent power + Pitch-type matchup,False,0.5718055555555556,0.5718055555555556
95,Ernie Clement,Toronto Blue Jays,Athletics,Jack Perkins,9,Sutter Health Park,100.0,6.9,,8.0,2.2,9.9,2.2,5.5,5.3,2.0,94.64,2.9825808,22.0,3.7,1.5,1.5,1.2,Pitcher vulnerability + Hitter skill,False,0.5712499999999999,0.5712499999999999
96,Donovan Walton,Athletics,Toronto Blue Jays,José Soriano,7,Sutter Health Park,100.0,6.8,,8.5,8.3,2.7,8.3,5.5,5.3,4.0,94.64,2.9825808,22.0,8.4,5.0,6.0,5.4,Hitter skill + Recent power,False,0.5711111111111111,0.5711111111111111
97,Michael Harris II,Atlanta Braves,Tampa Bay Rays,Freddy Peralta,1,Truist Park,100.0,6.8,,4.6,6.8,6.8,6.8,5.5,6.6,10.0,84.91999999999999,8.077823,94.0,3.7,6.2,9.8,4.5,Lineup context + Pitcher vulnerability,False,0.5680555555555556,0.5680555555555556
98,Evan Carter,Texas Rangers,Seattle Mariners,Bryce Miller,6,T-Mobile Park,37.0,6.8,,5.9,3.1,9.6,3.1,2.7,6.7,5.0,70.52,8.947742400000001,348.0,8.8,4.1,2.9,3.2,Pitcher vulnerability + Recent power,False,0.5630555555555555,0.5630555555555555
99,Brandon Lowe,Pittsburgh Pirates,Chicago White Sox,Sean Burke,2,Rate Field,69.0,6.7,,7.3,4.9,6.1,4.9,4.1,5.5,9.0,,,,3.7,4.0,4.4,6.1,Lineup context + Hitter skill,False,0.5624999999999999,0.5624999999999999
100,Andrew Benintendi,Chicago White Sox,Pittsburgh Pirates,Bubba Chandler,4,Rate Field,69.0,6.7,,9.1,6.7,1.5,6.7,4.1,5.5,7.0,,,,3.7,8.4,8.8,8.9,Hitter skill + Lineup context,False,0.5619444444444444,0.5619444444444444
101,James Wood,Washington Nationals,San Diego Padres,Casey Mize,1,Petco Park,105.0,6.7,,1.1,9.2,8.6,9.2,5.7,5.5,10.0,94.1,8.015685900000001,307.0,3.7,7.7,7.9,10.0,Lineup context + Pitch-type matchup,False,0.5576388888888889,0.5576388888888889
102,Brandon Nimmo,Texas Rangers,Seattle Mariners,Bryce Miller,4,T-Mobile Park,37.0,6.6,,1.7,8.9,9.6,8.9,2.7,6.7,7.0,70.52,8.947742400000001,348.0,3.7,4.8,8.5,8.3,Pitcher vulnerability + Pitch-type matchup,False,0.5570833333333333,0.5570833333333333
103,Mike Yastrzemski,Atlanta Braves,Tampa Bay Rays,Freddy Peralta,8,Truist Park,100.0,6.6,,6.4,6.2,6.8,6.2,5.5,6.6,3.0,84.91999999999999,8.077823,94.0,3.7,1.5,5.1,8.5,Pitcher vulnerability + Weather,False,0.5566666666666666,0.5566666666666666
104,Colt Keith,Detroit Tigers,Minnesota Twins,Dean Kremer,3,Comerica Park,100.0,6.6,,2.6,6.6,8.9,6.6,5.5,6.6,8.0,78.08,6.21371,187.0,3.7,7.4,8.2,7.6,Pitcher vulnerability + Lineup context,False,0.5565277777777777,0.5565277777777777
105,Adael Amador,Colorado Rockies,New York Yankees,Cam Schlittler,7,Yankee Stadium,117.0,6.5,,8.8,6.0,4.0,6.0,6.3,6.4,4.0,78.62,0.3106855,180.0,3.7,7.1,3.3,2.3,Hitter skill + Weather,False,0.5544444444444445,0.5544444444444445
106,Bryce Harper,Philadelphia Phillies,Houston Astros,Hayden Wesneski,3,Citizens Bank Park,115.0,6.5,,7.8,8.5,1.8,8.5,6.2,6.5,8.0,78.08,3.7903631,87.0,3.7,6.7,4.6,8.6,Pitch-type matchup + Lineup context,False,0.5538888888888889,0.5538888888888889
107,Agustín Ramírez,Miami Marlins,New York Mets,Sean Manaea,3,loanDepot park,135.0,6.5,,4.6,4.2,9.2,4.2,7.1,6.5,8.0,84.02,3.106855,131.0,8.6,2.5,3.2,1.1,Pitcher vulnerability + Recent power,False,0.5519444444444443,0.5519444444444443
108,Will Smith,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,3,UNIQLO Field at Dodger Stadium,124.0,6.4,,9.6,1.4,4.9,1.4,6.6,5.5,8.0,,,,3.7,1.5,9.6,1.9,Hitter skill + Lineup context,False,0.5495833333333332,0.5495833333333332
109,Nathaniel Lowe,Cleveland Guardians,Baltimore Orioles,Brandon Young,5,Oriole Park at Camden Yards,110.0,6.4,,3.8,5.8,7.7,5.8,6.0,6.5,6.0,77.36,4.2253228,148.0,8.6,6.0,6.8,6.9,Recent power + Pitcher vulnerability,False,0.5468055555555557,0.5468055555555557
110,Andrew Vaughn,Milwaukee Brewers,Chicago Cubs,David Peterson,3,American Family Field,88.0,6.4,,4.6,2.7,8.3,2.7,5.0,6.6,8.0,75.74000000000001,5.840887400000001,167.0,8.6,4.0,6.6,8.9,Recent power + Pitcher vulnerability,False,0.54375,0.54375
111,Nicky Lopez,Texas Rangers,Seattle Mariners,Bryce Miller,8,T-Mobile Park,37.0,6.3,,7.8,1.4,9.6,1.4,2.7,6.7,3.0,70.52,8.947742400000001,348.0,3.7,1.5,1.9,1.5,Pitcher vulnerability + Hitter skill,False,0.5436111111111109,0.5436111111111109
112,Teoscar Hernández,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,5,UNIQLO Field at Dodger Stadium,124.0,6.3,,5.0,6.4,4.9,6.4,6.6,5.5,6.0,,,,7.3,9.5,8.8,9.1,Recent power + Ballpark,False,0.5434722222222222,0.5434722222222222
113,Sal Stewart,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,3,UNIQLO Field at Dodger Stadium,124.0,6.3,,6.6,7.1,3.7,7.1,6.6,5.5,8.0,,,,3.7,7.3,4.7,8.6,Lineup context + Pitch-type matchup,False,0.5429166666666667,0.5429166666666667
114,Luke Keaschall,Minnesota Twins,Detroit Tigers,Drew Anderson,1,Comerica Park,100.0,6.2,,2.8,7.4,7.4,7.4,5.5,6.6,10.0,78.08,6.21371,187.0,3.7,5.6,8.2,7.7,Lineup context + Pitcher vulnerability,False,0.5388888888888889,0.5388888888888889
115,Cole Young,Seattle Mariners,Texas Rangers,Cal Quantrill,7,T-Mobile Park,37.0,6.2,,6.5,7.5,5.8,7.5,2.7,6.7,4.0,70.52,8.947742400000001,348.0,3.7,7.9,3.3,2.3,Pitch-type matchup + Weather,False,0.5377777777777778,0.5377777777777778
116,Bryce Eldridge,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,3,Oracle Park,139.0,6.2,,8.6,6.2,1.2,6.2,7.3,6.7,8.0,71.6,10.8118554,248.0,3.7,3.5,7.9,9.3,Hitter skill + Lineup context,False,0.536111111111111,0.536111111111111
117,Tommy Troy,Arizona Diamondbacks,Kansas City Royals,Michael Wacha,6,Kauffman Stadium,168.0,6.1,,2.9,8.3,8.0,8.3,8.6,5.4,5.0,96.26,7.1457665,180.0,8.4,7.3,2.8,1.4,Ballpark + Recent power,False,0.5345833333333334,0.5345833333333334
118,Brice Turang,Milwaukee Brewers,Chicago Cubs,David Peterson,2,American Family Field,88.0,6.1,,6.4,2.7,8.3,2.7,5.0,6.6,9.0,75.74000000000001,5.840887400000001,167.0,3.7,2.1,1.7,2.1,Lineup context + Pitcher vulnerability,False,0.5322222222222222,0.5322222222222222
119,Kyle Schwarber,Philadelphia Phillies,Houston Astros,Hayden Wesneski,1,Citizens Bank Park,115.0,6.1,,5.7,8.9,1.8,8.9,6.2,6.5,10.0,78.08,3.7903631,87.0,9.9,7.6,4.4,8.3,Lineup context + Recent power,False,0.5291666666666668,0.5291666666666668
120,Garrett Mitchell,Milwaukee Brewers,Chicago Cubs,David Peterson,8,American Family Field,88.0,6.0,Solid,6.7,1.8,8.3,1.8,5.0,6.6,3.0,75.74000000000001,5.840887400000001,167.0,3.7,3.2,4.9,4.8,Pitcher vulnerability + Hitter skill,False,0.5230555555555555,0.5230555555555555
121,Nick Sogard,Boston Red Sox,Los Angeles Angels,Reid Detmers,5,Fenway Park,92.0,6.0,Solid,6.8,5.6,4.3,5.6,5.1,5.9,6.0,69.25999999999999,4.8466938,116.0,7.3,6.2,3.1,6.8,Recent power + Hitter skill,False,0.5202777777777777,0.5202777777777777
122,Sean Murphy,Atlanta Braves,Tampa Bay Rays,Freddy Peralta,9,Truist Park,100.0,6.0,Solid,4.4,5.8,6.8,5.8,5.5,6.6,2.0,84.91999999999999,8.077823,94.0,9.3,7.0,4.8,7.8,Recent power + Pitcher vulnerability,False,0.5198611111111111,0.5198611111111111
123,Bo Bichette,New York Mets,Miami Marlins,Sandy Alcantara,3,loanDepot park,135.0,5.9,,7.2,4.6,3.0,4.6,7.1,6.5,8.0,84.02,3.106855,131.0,9.0,7.6,5.9,4.1,Recent power + Lineup context,False,0.5197222222222222,0.5197222222222222
124,Steven Kwan,Cleveland Guardians,Baltimore Orioles,Brandon Young,1,Oriole Park at Camden Yards,110.0,5.9,,6.3,2.6,7.7,2.6,6.0,6.5,10.0,77.36,4.2253228,148.0,3.7,2.0,1.2,1.1,Lineup context + Pitcher vulnerability,False,0.5144444444444445,0.5144444444444445
125,Gary Sánchez,Milwaukee Brewers,Chicago Cubs,David Peterson,5,American Family Field,88.0,5.9,,2.1,8.6,8.3,8.6,5.0,6.6,6.0,75.74000000000001,5.840887400000001,167.0,9.0,5.1,2.2,3.4,Recent power + Pitch-type matchup,False,0.5126388888888888,0.5126388888888888
126,Ryan Jeffers,Minnesota Twins,Detroit Tigers,Drew Anderson,4,Comerica Park,100.0,5.8,,5.6,2.3,7.4,2.3,5.5,6.6,7.0,78.08,6.21371,187.0,6.9,7.0,4.3,2.5,Pitcher vulnerability + Lineup context,False,0.5118055555555556,0.5118055555555556
127,Michael Busch,Chicago Cubs,Milwaukee Brewers,Jacob Misiorowski,4,American Family Field,88.0,5.8,,4.1,6.8,5.2,6.8,5.0,6.6,7.0,75.74000000000001,5.840887400000001,167.0,8.4,4.3,9.2,8.1,Recent power + Lineup context,False,0.5116666666666666,0.5116666666666666
128,Deyvison De Los Santos,Miami Marlins,New York Mets,Sean Manaea,6,loanDepot park,135.0,5.8,,6.0,1.4,9.2,1.4,7.1,6.5,5.0,84.02,3.106855,131.0,3.7,1.5,1.8,2.6,Pitcher vulnerability + Ballpark,False,0.5111111111111111,0.5111111111111111
129,Gleyber Torres,Detroit Tigers,Minnesota Twins,Dean Kremer,2,Comerica Park,100.0,5.7,,3.1,4.0,8.9,4.0,5.5,6.6,9.0,78.08,6.21371,187.0,3.7,3.1,7.7,6.5,Lineup context + Pitcher vulnerability,False,0.5108333333333333,0.5108333333333333
130,Michael Massey,Kansas City Royals,Arizona Diamondbacks,Corbin Burnes,5,Kauffman Stadium,168.0,5.7,,5.0,5.5,5.5,5.5,8.6,5.4,6.0,96.26,7.1457665,180.0,3.7,4.6,7.7,7.6,Ballpark + Lineup context,False,0.5094444444444444,0.5094444444444444
131,Leo Bernal,St. Louis Cardinals,San Francisco Giants,Landen Roupp,5,Oracle Park,139.0,5.7,,7.7,2.4,3.3,2.4,7.3,6.7,6.0,71.6,10.8118554,248.0,3.7,5.3,9.9,9.9,Hitter skill + Ballpark,False,0.5083333333333333,0.5083333333333333
132,Brandon Marsh,Philadelphia Phillies,Houston Astros,Hayden Wesneski,7,Citizens Bank Park,115.0,5.6,,9.0,4.9,1.8,4.9,6.2,6.5,4.0,78.08,3.7903631,87.0,3.7,9.7,6.4,2.5,Hitter skill + Weather,False,0.50625,0.50625
133,Trea Turner,Philadelphia Phillies,Houston Astros,Hayden Wesneski,2,Citizens Bank Park,115.0,5.6,,7.7,6.1,1.8,6.1,6.2,6.5,9.0,78.08,3.7903631,87.0,3.7,4.8,6.5,6.0,Lineup context + Hitter skill,False,0.5052777777777778,0.5052777777777778
134,Andrés Giménez,Toronto Blue Jays,Athletics,Jack Perkins,7,Sutter Health Park,100.0,5.6,,3.8,3.0,9.9,3.0,5.5,5.3,4.0,94.64,2.9825808,22.0,8.0,4.4,5.5,1.7,Pitcher vulnerability + Recent power,False,0.5044444444444445,0.5044444444444445
135,Carter Jensen,Kansas City Royals,Arizona Diamondbacks,Corbin Burnes,1,Kauffman Stadium,168.0,5.5,,3.3,5.5,5.5,5.5,8.6,5.4,10.0,96.26,7.1457665,180.0,9.8,8.2,4.1,8.4,Lineup context + Recent power,False,0.50375,0.50375
136,Cole Carrigg,Colorado Rockies,New York Yankees,Cam Schlittler,2,Yankee Stadium,117.0,5.5,,6.2,6.3,4.0,6.3,6.3,6.4,9.0,78.62,0.3106855,180.0,7.7,5.0,2.2,2.2,Lineup context + Recent power,False,0.5034722222222222,0.5034722222222222
137,Jahmai Jones,Boston Red Sox,Los Angeles Angels,Reid Detmers,2,Fenway Park,92.0,5.4,,4.8,5.5,4.3,5.5,5.1,5.9,9.0,69.25999999999999,4.8466938,116.0,3.7,8.6,9.4,9.7,Lineup context + Weather,False,0.5019444444444444,0.5019444444444444
138,TJ Rumfield,Colorado Rockies,New York Yankees,Cam Schlittler,3,Yankee Stadium,117.0,5.4,,7.4,3.2,4.0,3.2,6.3,6.4,8.0,78.62,0.3106855,180.0,8.0,6.8,2.7,3.3,Recent power + Lineup context,False,0.5016666666666667,0.5016666666666667
139,Brady House,Washington Nationals,San Diego Padres,Casey Mize,5,Petco Park,105.0,5.4,,4.3,3.1,8.6,3.1,5.7,5.5,6.0,94.1,8.015685900000001,307.0,3.7,5.4,4.7,6.0,Pitcher vulnerability + Lineup context,False,0.5008333333333334,0.5008333333333334
140,Brayan Rocchio,Cleveland Guardians,Baltimore Orioles,Brandon Young,9,Oriole Park at Camden Yards,110.0,5.3,,4.1,4.5,7.7,4.5,6.0,6.5,2.0,77.36,4.2253228,148.0,10.0,3.3,6.2,4.9,Recent power + Pitcher vulnerability,False,0.4966666666666667,0.4966666666666667
141,Max Muncy,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,8,UNIQLO Field at Dodger Stadium,124.0,5.3,,5.5,7.0,4.9,7.0,6.6,5.5,3.0,,,,3.7,5.6,5.8,5.8,Pitch-type matchup + Ballpark,False,0.4959722222222222,0.4959722222222222
142,Dane Myers,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,1,UNIQLO Field at Dodger Stadium,124.0,5.3,,6.9,3.3,3.7,3.3,6.6,5.5,10.0,,,,3.7,2.7,8.4,7.9,Lineup context + Hitter skill,False,0.4940277777777778,0.4940277777777778
143,Gunnar Henderson,Baltimore Orioles,Cleveland Guardians,Tanner Bibee,3,Oriole Park at Camden Yards,110.0,5.2,,5.9,3.9,6.4,3.9,6.0,6.5,8.0,77.36,4.2253228,148.0,3.7,3.0,2.8,2.9,Lineup context + Weather,False,0.49388888888888893,0.49388888888888893
144,Victor Mesa Jr.,Tampa Bay Rays,Atlanta Braves,AJ Smith-Shawver,7,Truist Park,100.0,5.2,,6.1,4.8,4.6,4.8,5.5,6.6,4.0,84.91999999999999,8.077823,94.0,3.7,7.8,8.9,4.6,Weather + Hitter skill,False,0.49361111111111106,0.49361111111111106
145,Matt McLain,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,8,UNIQLO Field at Dodger Stadium,124.0,5.2,,7.3,4.9,3.7,4.9,6.6,5.5,3.0,,,,9.4,5.7,3.7,3.5,Recent power + Hitter skill,False,0.49347222222222226,0.49347222222222226
146,Jacob Gonzalez,Pittsburgh Pirates,Chicago White Sox,Sean Burke,8,Rate Field,69.0,5.1,,6.3,2.5,6.1,2.5,4.1,5.5,3.0,,,,3.7,7.4,7.5,7.9,Hitter skill + Pitcher vulnerability,False,0.4904166666666667,0.4904166666666667
147,A.J. Ewing,New York Mets,Miami Marlins,Sandy Alcantara,7,loanDepot park,135.0,5.1,,7.2,5.8,3.0,5.8,7.1,6.5,4.0,84.02,3.106855,131.0,8.0,3.0,4.8,3.8,Recent power + Hitter skill,False,0.48833333333333334,0.48833333333333334
148,Brett Bateman,Toronto Blue Jays,Athletics,Jack Perkins,1,Sutter Health Park,100.0,5.1,,4.5,1.4,9.9,1.4,5.5,5.3,10.0,94.64,2.9825808,22.0,3.7,1.5,1.3,1.8,Lineup context + Pitcher vulnerability,False,0.4873611111111112,0.4873611111111112
149,Manny Machado,San Diego Padres,Washington Nationals,Riley Cornelio,3,Petco Park,105.0,5.0,Neutral,5.1,9.4,2.1,9.4,5.7,5.5,8.0,94.1,8.015685900000001,307.0,9.5,6.3,5.9,3.5,Recent power + Pitch-type matchup,False,0.4855555555555555,0.4855555555555555
150,Mauricio Dubón,Atlanta Braves,Tampa Bay Rays,Freddy Peralta,5,Truist Park,100.0,5.0,Neutral,4.3,5.3,6.8,5.3,5.5,6.6,6.0,84.91999999999999,8.077823,94.0,8.6,4.3,3.4,1.5,Recent power + Pitcher vulnerability,False,0.48416666666666663,0.48416666666666663
151,Max Clark,Detroit Tigers,Minnesota Twins,Dean Kremer,7,Comerica Park,100.0,5.0,Neutral,5.0,1.4,8.9,1.4,5.5,6.6,4.0,78.08,6.21371,187.0,3.7,1.5,7.8,3.4,Pitcher vulnerability + Weather,False,0.48388888888888887,0.48388888888888887
152,Liam Hicks,Tampa Bay Rays,Atlanta Braves,AJ Smith-Shawver,4,Truist Park,100.0,4.9,,8.1,2.2,4.6,2.2,5.5,6.6,7.0,84.91999999999999,8.077823,94.0,3.7,4.9,2.3,2.0,Hitter skill + Lineup context,False,0.4831944444444444,0.4831944444444444
153,Lazaro Montes,Seattle Mariners,Texas Rangers,Cal Quantrill,8,T-Mobile Park,37.0,4.9,,8.7,1.4,5.8,1.4,2.7,6.7,3.0,70.52,8.947742400000001,348.0,3.7,1.5,1.1,5.9,Hitter skill + Weather,False,0.48305555555555557,0.48305555555555557
154,Jordan Walker,St. Louis Cardinals,San Francisco Giants,Landen Roupp,4,Oracle Park,139.0,4.9,,4.0,7.6,3.3,7.6,7.3,6.7,7.0,71.6,10.8118554,248.0,3.7,9.3,9.0,8.2,Pitch-type matchup + Ballpark,False,0.48305555555555546,0.48305555555555546
155,Samuel Basallo,Baltimore Orioles,Cleveland Guardians,Tanner Bibee,5,Oriole Park at Camden Yards,110.0,4.8,,2.9,7.1,6.4,7.1,6.0,6.5,6.0,77.36,4.2253228,148.0,3.7,8.8,5.0,5.6,Pitch-type matchup + Weather,False,0.4806944444444445,0.4806944444444445
156,Luis García Jr.,New York Yankees,Colorado Rockies,Gabriel Hughes,4,Yankee Stadium,117.0,4.8,,4.4,9.4,2.4,9.4,6.3,6.4,7.0,78.62,0.3106855,180.0,3.7,8.2,6.5,7.8,Pitch-type matchup + Lineup context,False,0.4775,0.4775
157,J.T. Realmuto,Philadelphia Phillies,Houston Astros,Hayden Wesneski,8,Citizens Bank Park,115.0,4.8,,10.0,3.6,1.8,3.6,6.2,6.5,3.0,78.08,3.7903631,87.0,3.7,4.7,2.6,2.9,Hitter skill + Weather,False,0.4773611111111111,0.4773611111111111
158,Taylor Trammell,Houston Astros,Philadelphia Phillies,Andrew Painter,8,Citizens Bank Park,115.0,4.7,,2.9,6.7,7.1,6.7,6.2,6.5,3.0,78.08,3.7903631,87.0,3.7,7.2,5.2,6.8,Pitcher vulnerability + Pitch-type matchup,False,0.4770833333333333,0.4770833333333333
159,Mickey Moniak,Colorado Rockies,New York Yankees,Cam Schlittler,5,Yankee Stadium,117.0,4.7,,3.0,9.3,4.0,9.3,6.3,6.4,6.0,78.62,0.3106855,180.0,8.6,5.0,9.6,5.1,Pitch-type matchup + Recent power,False,0.4768055555555556,0.4768055555555556
160,Nick Loftin,Kansas City Royals,Arizona Diamondbacks,Corbin Burnes,6,Kauffman Stadium,168.0,4.7,,5.5,5.5,5.5,5.5,8.6,5.4,5.0,96.26,7.1457665,180.0,3.7,3.0,1.6,4.8,Ballpark + Hitter skill,False,0.47680555555555554,0.47680555555555554
161,Geraldo Perdomo,Arizona Diamondbacks,Kansas City Royals,Michael Wacha,4,Kauffman Stadium,168.0,4.6,,3.9,3.9,8.0,3.9,8.6,5.4,7.0,96.26,7.1457665,180.0,3.7,1.5,4.0,3.6,Ballpark + Pitcher vulnerability,False,0.4761111111111111,0.4761111111111111
162,Nico Hoerner,Chicago Cubs,Milwaukee Brewers,Jacob Misiorowski,5,American Family Field,88.0,4.6,,7.0,2.3,5.2,2.3,5.0,6.6,6.0,75.74000000000001,5.840887400000001,167.0,3.7,4.1,5.0,4.3,Hitter skill + Weather,False,0.4740277777777777,0.4740277777777777
163,Colson Montgomery,Chicago White Sox,Pittsburgh Pirates,Bubba Chandler,5,Rate Field,69.0,4.6,,5.4,7.7,1.5,7.7,4.1,5.5,6.0,,,,9.3,7.1,8.9,8.1,Recent power + Pitch-type matchup,False,0.46472222222222226,0.46472222222222226
164,Vaughn Grissom,Los Angeles Angels,Boston Red Sox,Patrick Sandoval,4,Fenway Park,92.0,4.5,,5.4,3.7,5.5,3.7,5.1,5.9,7.0,69.25999999999999,4.8466938,116.0,7.3,5.9,4.0,2.0,Recent power + Lineup context,False,0.4633333333333333,0.4633333333333333
165,Spencer Horwitz,Pittsburgh Pirates,Chicago White Sox,Sean Burke,6,Rate Field,69.0,4.5,,6.1,3.9,6.1,3.9,4.1,5.5,5.0,,,,3.7,1.5,3.0,5.0,Hitter skill + Pitcher vulnerability,False,0.46277777777777773,0.46277777777777773
166,Jonny DeLuca,Tampa Bay Rays,Atlanta Braves,AJ Smith-Shawver,6,Truist Park,100.0,4.5,,7.1,4.4,4.6,4.4,5.5,6.6,5.0,84.91999999999999,8.077823,94.0,3.7,1.5,2.1,2.0,Hitter skill + Weather,False,0.46041666666666664,0.46041666666666664
167,Lars Nootbaar,Arizona Diamondbacks,Kansas City Royals,Michael Wacha,1,Kauffman Stadium,168.0,4.4,,1.1,3.8,8.0,3.8,8.6,5.4,10.0,96.26,7.1457665,180.0,3.7,8.8,7.0,8.1,Lineup context + Ballpark,False,0.4594444444444444,0.4594444444444444
168,Kyle Teel,Chicago White Sox,Pittsburgh Pirates,Bubba Chandler,9,Rate Field,69.0,4.4,,8.2,4.7,1.5,4.7,4.1,5.5,2.0,,,,8.8,6.3,5.9,5.8,Recent power + Hitter skill,False,0.4583333333333332,0.4583333333333332
169,Ben Rice,New York Yankees,Colorado Rockies,Gabriel Hughes,1,Yankee Stadium,117.0,4.4,,3.1,9.3,2.4,9.3,6.3,6.4,10.0,78.62,0.3106855,180.0,7.7,7.8,4.9,6.2,Lineup context + Pitch-type matchup,False,0.45083333333333336,0.45083333333333336
170,Luis Arraez,Philadelphia Phillies,Houston Astros,Hayden Wesneski,4,Citizens Bank Park,115.0,4.3,,7.9,5.3,1.8,5.3,6.2,6.5,7.0,78.08,3.7903631,87.0,3.7,3.1,1.3,3.7,Hitter skill + Lineup context,False,0.44916666666666666,0.44916666666666666
171,Connor Wong,Boston Red Sox,Los Angeles Angels,Reid Detmers,9,Fenway Park,92.0,4.3,,6.0,5.1,4.3,5.1,5.1,5.9,2.0,69.25999999999999,4.8466938,116.0,3.7,3.9,7.3,4.9,Hitter skill + Weather,False,0.4480555555555555,0.4480555555555555
172,Dylan Beavers,Baltimore Orioles,Cleveland Guardians,Tanner Bibee,6,Oriole Park at Camden Yards,110.0,4.3,,3.2,5.9,6.4,5.9,6.0,6.5,5.0,77.36,4.2253228,148.0,3.7,8.1,3.1,3.9,Weather + Pitcher vulnerability,False,0.44722222222222224,0.44722222222222224
173,Carlos Cortes,Athletics,Toronto Blue Jays,José Soriano,5,Sutter Health Park,100.0,4.2,,9.4,2.0,2.7,2.0,5.5,5.3,6.0,94.64,2.9825808,22.0,3.7,1.5,2.5,2.2,Hitter skill + Lineup context,False,0.4451388888888889,0.4451388888888889
174,Alec Burleson,St. Louis Cardinals,San Francisco Giants,Landen Roupp,3,Oracle Park,139.0,4.2,,1.6,9.2,3.3,9.2,7.3,6.7,8.0,71.6,10.8118554,248.0,6.6,7.2,9.3,9.1,Pitch-type matchup + Lineup context,False,0.44361111111111107,0.44361111111111107
175,Luis Lara,Milwaukee Brewers,Chicago Cubs,David Peterson,6,American Family Field,88.0,4.2,,3.5,1.4,8.3,1.4,5.0,6.6,5.0,75.74000000000001,5.840887400000001,167.0,3.7,2.9,8.8,6.4,Pitcher vulnerability + Weather,False,0.44249999999999995,0.44249999999999995
176,Nolan Gorman,St. Louis Cardinals,San Francisco Giants,Landen Roupp,6,Oracle Park,139.0,4.1,,2.1,9.6,3.3,9.6,7.3,6.7,5.0,71.6,10.8118554,248.0,7.7,8.5,3.6,9.4,Pitch-type matchup + Recent power,False,0.43777777777777777,0.43777777777777777
177,Miguel Vargas,Chicago White Sox,Pittsburgh Pirates,Bubba Chandler,2,Rate Field,69.0,4.1,,6.0,7.1,1.5,7.1,4.1,5.5,9.0,,,,6.9,4.7,2.4,5.9,Lineup context + Pitch-type matchup,False,0.43513888888888885,0.43513888888888885
178,Mookie Betts,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,2,UNIQLO Field at Dodger Stadium,124.0,4.1,,3.2,4.0,4.9,4.0,6.6,5.5,9.0,,,,9.0,6.9,4.5,7.6,Recent power + Lineup context,False,0.43222222222222223,0.43222222222222223
179,Jorbit Vivas,Washington Nationals,San Diego Padres,Casey Mize,8,Petco Park,105.0,4.0,Below average,4.5,1.4,8.6,1.4,5.7,5.5,3.0,94.1,8.015685900000001,307.0,3.7,3.8,1.6,3.1,Pitcher vulnerability + Ballpark,False,0.43083333333333335,0.43083333333333335
180,Tyrone Taylor,Chicago Cubs,Milwaukee Brewers,Jacob Misiorowski,8,American Family Field,88.0,4.0,Below average,2.1,9.4,5.2,9.4,5.0,6.6,3.0,75.74000000000001,5.840887400000001,167.0,8.7,5.1,4.9,2.7,Pitch-type matchup + Recent power,False,0.43027777777777776,0.43027777777777776
181,Colton Cowser,Baltimore Orioles,Cleveland Guardians,Tanner Bibee,8,Oriole Park at Camden Yards,110.0,4.0,Below average,1.6,8.2,6.4,8.2,6.0,6.5,3.0,77.36,4.2253228,148.0,3.7,6.1,6.7,3.7,Pitch-type matchup + Weather,False,0.4269444444444445,0.4269444444444445
182,Kaelen Culpepper,Minnesota Twins,Detroit Tigers,Drew Anderson,8,Comerica Park,100.0,3.9,,1.3,6.6,7.4,6.6,5.5,6.6,3.0,78.08,6.21371,187.0,3.7,3.8,8.2,7.1,Pitcher vulnerability + Pitch-type matchup,False,0.4266666666666667,0.4266666666666667
