model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,production_score,ranking_score
93,Tristan Peters,Chicago White Sox,Minnesota Twins,Zebby Matthews,7,Rate Field,69,7.1,Above average,4.6,8.6,7.3,8.6,4.1,5.5,4.0,,,,3.8,7.9,9.9,8.4,Pitch-type matchup + Pitcher vulnerability,False,0.588888888888889,0.588888888888889
94,Mauricio Dubón,Atlanta Braves,Philadelphia Phillies,Cristopher Sánchez,6,Citizens Bank Park,115,7.1,Above average,9.0,6.7,5.1,6.7,6.2,6.5,5.0,81.5,2.8583066,315.0,3.8,3.0,2.2,2.0,Hitter skill + Pitch-type matchup,False,0.5863888888888888,0.5863888888888888
95,Thomas Saggese,St. Louis Cardinals,Colorado Rockies,Ryan Feltner,8,Coors Field,207,7.1,Above average,3.8,9.7,6.5,9.7,10.0,5.5,3.0,,,,9.9,9.6,3.9,6.3,Ballpark + Recent power,False,0.5843055555555555,0.5843055555555555
96,Teoscar Hernández,Los Angeles Dodgers,Washington Nationals,Jackson Kent,3,UNIQLO Field at Dodger Stadium,124,7.0,Above average,9.2,5.8,1.3,5.8,6.6,5.5,8.0,,,,6.8,9.0,9.2,9.5,Hitter skill + Lineup context,False,0.5837499999999999,0.5837499999999999
97,Cody Bellinger,New York Yankees,San Diego Padres,Walker Buehler,2,Petco Park,105,7.0,Above average,5.5,5.3,7.1,5.3,5.7,5.5,9.0,,,,3.8,9.8,7.6,5.8,Lineup context + Pitcher vulnerability,False,0.5824999999999999,0.5824999999999999
98,Victor Mesa Jr.,Tampa Bay Rays,Texas Rangers,Trevor Williams,5,Globe Life Field,94,7.0,Above average,3.9,9.3,7.6,9.3,5.2,5.5,6.0,96.62,7.456452,167.0,3.8,8.4,8.8,4.0,Pitch-type matchup + Pitcher vulnerability,False,0.5819444444444445,0.5819444444444445
99,Matt McLain,Cincinnati Reds,Milwaukee Brewers,Shane Drohan,7,Great American Ball Park,81,6.9,Above average,9.4,6.9,4.2,6.9,4.6,5.4,4.0,94.82,4.349597,291.0,3.8,5.7,3.6,3.0,Hitter skill + Pitch-type matchup,False,0.5787500000000001,0.5787500000000001
100,Michael Busch,Chicago Cubs,Miami Marlins,Janson Junk,3,loanDepot park,135,6.9,Above average,9.1,5.7,3.7,5.7,7.1,6.5,8.0,83.12,3.2311292000000003,112.0,3.8,3.7,3.1,4.9,Hitter skill + Lineup context,False,0.5745833333333333,0.5745833333333333
101,Ozzie Albies,Atlanta Braves,Philadelphia Phillies,Cristopher Sánchez,3,Citizens Bank Park,115,6.9,Above average,6.0,8.5,5.1,8.5,6.2,6.5,8.0,81.5,2.8583066,315.0,7.4,2.4,5.4,5.6,Pitch-type matchup + Lineup context,False,0.5738888888888889,0.5738888888888889
102,Joshua Báez,St. Louis Cardinals,Colorado Rockies,Ryan Feltner,6,Coors Field,207,6.8,Above average,2.5,9.9,6.5,9.9,10.0,5.5,5.0,,,,9.8,8.2,7.3,8.6,Ballpark + Pitch-type matchup,False,0.5729166666666667,0.5729166666666667
103,Liam Hicks,Tampa Bay Rays,Texas Rangers,Trevor Williams,4,Globe Life Field,94,6.8,Above average,8.0,3.3,7.6,3.3,5.2,5.5,7.0,96.62,7.456452,167.0,3.8,5.1,2.2,1.6,Hitter skill + Pitcher vulnerability,False,0.5729166666666666,0.5729166666666666
104,Ketel Marte,Arizona Diamondbacks,Houston Astros,Cristian Javier,4,Daikin Park,111,6.8,Above average,6.6,4.8,6.8,4.8,6.0,5.5,7.0,,,,3.8,4.9,7.0,6.2,Lineup context + Pitcher vulnerability,False,0.5718055555555556,0.5718055555555556
105,Munetaka Murakami,Chicago White Sox,Minnesota Twins,Zebby Matthews,3,Rate Field,69,6.7,Above average,5.3,7.1,7.3,7.1,4.1,5.5,8.0,,,,3.8,5.5,1.6,9.8,Lineup context + Pitcher vulnerability,False,0.5706944444444444,0.5706944444444444
106,Corey Seager,Texas Rangers,Tampa Bay Rays,Nick Martinez,2,Globe Life Field,94,6.7,Above average,1.0,8.8,8.8,8.8,5.2,5.5,9.0,96.62,7.456452,167.0,7.0,9.3,9.5,9.4,Lineup context + Pitcher vulnerability,False,0.5694444444444444,0.5694444444444444
107,J.P. Crawford,Seattle Mariners,Athletics,Kade Morris,7,T-Mobile Park,37,6.7,Above average,8.1,2.2,9.3,2.2,2.7,5.5,4.0,,,,3.8,2.3,3.2,2.0,Pitcher vulnerability + Hitter skill,False,0.5687500000000001,0.5687500000000001
108,Pete Alonso,Baltimore Orioles,Boston Red Sox,Ranger Suarez,4,Oriole Park at Camden Yards,110,6.6,Above average,6.3,8.4,2.6,8.4,6.0,6.5,7.0,83.12,3.4175405,279.0,7.4,9.2,8.9,9.8,Pitch-type matchup + Recent power,False,0.5665277777777777,0.5665277777777777
109,Jazz Chisholm Jr.,New York Yankees,San Diego Padres,Walker Buehler,6,Petco Park,105,6.6,Above average,4.4,7.2,7.1,7.2,5.7,5.5,5.0,,,,7.4,7.2,7.4,6.8,Recent power + Pitch-type matchup,False,0.5627777777777778,0.5627777777777778
110,Andrés Chaparro,Washington Nationals,Los Angeles Dodgers,Blake Snell,2,UNIQLO Field at Dodger Stadium,124,6.6,Above average,7.2,9.8,1.3,9.8,6.6,5.5,9.0,,,,3.8,7.2,8.3,8.8,Pitch-type matchup + Lineup context,False,0.5626388888888888,0.5626388888888888
111,Ben Malgeri,Detroit Tigers,Cleveland Guardians,Logan Allen,6,Progressive Field,60,6.6,Above average,5.6,3.2,9.6,3.2,3.7,6.6,5.0,73.75999999999999,7.3943149,195.0,3.8,4.4,5.2,5.9,Pitcher vulnerability + Weather,False,0.5609722222222222,0.5609722222222222
112,Chase DeLauter,Cleveland Guardians,Detroit Tigers,Keider Montero,2,Progressive Field,60,6.5,Solid,7.4,4.1,4.0,4.1,3.7,6.6,9.0,73.75999999999999,7.3943149,195.0,3.8,9.1,9.8,9.5,Lineup context + Hitter skill,False,0.5563888888888888,0.5563888888888888
113,Cole Young,Seattle Mariners,Athletics,Kade Morris,6,T-Mobile Park,37,6.5,Solid,4.9,7.1,9.3,7.1,2.7,5.5,5.0,,,,3.8,3.5,2.3,2.7,Pitcher vulnerability + Pitch-type matchup,False,0.5534722222222223,0.5534722222222223
114,Cooper Pratt,Milwaukee Brewers,Cincinnati Reds,Rhett Lowder,8,Great American Ball Park,81,6.5,Solid,8.1,2.6,7.9,2.6,4.6,5.4,3.0,94.82,4.349597,291.0,7.8,2.7,1.8,1.7,Hitter skill + Pitcher vulnerability,False,0.5522222222222223,0.5522222222222223
115,Francisco Alvarez,New York Mets,San Francisco Giants,Matt Wilkinson,8,Citi Field,101,6.4,Solid,9.7,5.5,3.4,5.5,5.5,6.5,3.0,78.98,3.9146373,297.0,3.8,4.2,2.1,6.3,Hitter skill + Weather,False,0.5499999999999999,0.5499999999999999
116,Hunter Goodman,Colorado Rockies,St. Louis Cardinals,Andre Pallante,3,Coors Field,207,6.4,Solid,5.8,9.6,2.0,9.6,10.0,5.5,8.0,,,,3.8,9.6,8.5,7.3,Ballpark + Pitch-type matchup,False,0.5499999999999999,0.5499999999999999
117,Ernie Clement,Toronto Blue Jays,Kansas City Royals,Daniel Lynch IV,7,Kauffman Stadium,168,6.4,Solid,8.3,4.6,6.2,4.6,8.6,5.5,4.0,96.98,8.2642343,177.0,3.8,1.5,1.5,1.2,Ballpark + Hitter skill,False,0.5483333333333335,0.5483333333333335
118,Trea Turner,Philadelphia Phillies,Atlanta Braves,Chris Sale,2,Citizens Bank Park,115,6.3,Solid,9.6,6.8,1.7,6.8,6.2,6.5,9.0,81.5,2.8583066,315.0,3.8,4.8,2.4,2.6,Hitter skill + Lineup context,False,0.5466666666666665,0.5466666666666665
119,Alec Burleson,St. Louis Cardinals,Colorado Rockies,Ryan Feltner,3,Coors Field,207,6.3,Solid,3.2,7.1,6.5,7.1,10.0,5.5,8.0,,,,3.8,6.1,9.6,9.3,Ballpark + Lineup context,False,0.5449999999999999,0.5449999999999999
120,Adael Amador,Colorado Rockies,St. Louis Cardinals,Andre Pallante,8,Coors Field,207,6.3,Solid,8.2,7.2,2.0,7.2,10.0,5.5,3.0,,,,9.4,8.7,2.1,4.6,Ballpark + Recent power,False,0.5438888888888889,0.5438888888888889
121,Brayan Rocchio,Cleveland Guardians,Detroit Tigers,Keider Montero,9,Progressive Field,60,6.2,Solid,10.0,4.3,4.0,4.3,3.7,6.6,2.0,73.75999999999999,7.3943149,195.0,3.8,3.5,5.6,4.0,Hitter skill + Weather,False,0.54375,0.54375
122,Jo Adell,Cleveland Guardians,Detroit Tigers,Andrew Sears,4,Progressive Field,60,6.2,Solid,6.3,4.2,5.9,4.2,3.7,6.6,7.0,77.36,6.8972181,300.0,3.8,7.6,8.5,7.6,Lineup context + Weather,False,0.5434722222222222,0.5434722222222222
123,Jose Altuve,Houston Astros,Arizona Diamondbacks,Merrill Kelly,4,Daikin Park,111,6.2,Solid,3.6,7.5,8.2,7.5,6.0,5.5,7.0,,,,7.4,2.6,6.3,2.6,Pitcher vulnerability + Pitch-type matchup,False,0.5431944444444444,0.5431944444444444
124,Brandon Lowe,Pittsburgh Pirates,Los Angeles Angels,Ryan Johnson,2,PNC Park,74,6.1,Solid,4.5,3.1,8.5,3.1,4.3,6.5,9.0,78.8,2.7340324000000003,289.0,8.8,5.0,4.2,6.0,Lineup context + Recent power,False,0.5366666666666666,0.5366666666666666
125,Patrick Bailey,Cleveland Guardians,Detroit Tigers,Keider Montero,8,Progressive Field,60,6.1,Solid,6.5,7.8,4.0,7.8,3.7,6.6,3.0,73.75999999999999,7.3943149,195.0,9.1,5.9,5.3,7.5,Recent power + Pitch-type matchup,False,0.5363888888888889,0.5363888888888889
126,Gleyber Torres,Detroit Tigers,Cleveland Guardians,Logan Allen,1,Progressive Field,60,6.1,Solid,2.0,6.3,9.6,6.3,3.7,6.6,10.0,73.75999999999999,7.3943149,195.0,3.8,4.0,8.5,6.6,Lineup context + Pitcher vulnerability,False,0.5354166666666667,0.5354166666666667
127,TJ Rumfield,Colorado Rockies,St. Louis Cardinals,Andre Pallante,4,Coors Field,207,6.0,Solid,9.9,3.3,2.0,3.3,10.0,5.5,7.0,,,,7.4,6.5,2.7,2.8,Ballpark + Hitter skill,False,0.5352777777777777,0.5352777777777777
128,Juan Soto,New York Mets,San Francisco Giants,Matt Wilkinson,2,Citi Field,101,6.0,Solid,6.0,6.1,3.4,6.1,5.5,6.5,9.0,78.98,3.9146373,297.0,9.5,8.0,5.3,9.1,Recent power + Lineup context,False,0.5345833333333333,0.5345833333333333
129,Alec Bohm,Philadelphia Phillies,Atlanta Braves,Chris Sale,5,Citizens Bank Park,115,6.0,Solid,9.2,5.6,1.7,5.6,6.2,6.5,6.0,81.5,2.8583066,315.0,3.8,8.5,6.7,3.5,Hitter skill + Weather,False,0.53375,0.53375
130,Randy Arozarena,Seattle Mariners,Athletics,Kade Morris,1,T-Mobile Park,37,6.0,Solid,1.4,8.4,9.3,8.4,2.7,5.5,10.0,,,,8.8,7.1,2.5,5.2,Lineup context + Pitcher vulnerability,False,0.5333333333333333,0.5333333333333333
131,Bryce Eldridge,San Francisco Giants,New York Mets,Nolan McLean,3,Citi Field,101,5.9,Solid,7.0,5.3,3.1,5.3,5.5,6.5,8.0,78.98,3.9146373,297.0,3.8,8.3,8.2,9.7,Lineup context + Hitter skill,False,0.5327777777777777,0.5327777777777777
132,Zach Neto,Los Angeles Angels,Pittsburgh Pirates,Jared Jones,1,PNC Park,74,5.9,Solid,4.1,7.7,4.8,7.7,4.3,6.5,10.0,78.8,2.7340324000000003,289.0,7.0,6.7,8.7,8.4,Lineup context + Pitch-type matchup,False,0.5311111111111111,0.5311111111111111
133,CJ Abrams,Washington Nationals,Los Angeles Dodgers,Blake Snell,4,UNIQLO Field at Dodger Stadium,124,5.9,Solid,9.4,8.2,1.3,8.2,6.6,5.5,7.0,,,,3.8,1.5,2.8,3.7,Hitter skill + Pitch-type matchup,False,0.5302777777777777,0.5302777777777777
134,Donovan Walton,Athletics,Seattle Mariners,Logan Gilbert,8,T-Mobile Park,37,5.8,Solid,6.6,5.2,5.7,5.2,2.7,5.5,3.0,,,,8.7,5.2,7.4,6.0,Recent power + Hitter skill,False,0.529861111111111,0.529861111111111
135,Max Clark,Detroit Tigers,Cleveland Guardians,Foster Griffin,6,Progressive Field,60,5.8,Solid,7.1,7.0,4.5,7.0,3.7,6.6,5.0,77.36,6.8972181,300.0,3.8,1.5,9.1,4.2,Hitter skill + Pitch-type matchup,False,0.5297222222222222,0.5297222222222222
136,Mike Trout,Los Angeles Angels,Pittsburgh Pirates,Jared Jones,2,PNC Park,74,5.8,Solid,7.6,5.1,4.8,5.1,4.3,6.5,9.0,78.8,2.7340324000000003,289.0,3.8,5.3,2.0,3.1,Lineup context + Hitter skill,False,0.5297222222222221,0.5297222222222221
137,Chase Meidroth,Chicago White Sox,Minnesota Twins,Zebby Matthews,8,Rate Field,69,5.7,Solid,7.7,3.1,7.3,3.1,4.1,5.5,3.0,,,,3.8,2.9,3.9,3.6,Hitter skill + Pitcher vulnerability,False,0.5291666666666666,0.5291666666666666
138,Carson Benge,New York Mets,San Francisco Giants,Matt Wilkinson,5,Citi Field,101,5.7,Solid,6.9,8.7,3.4,8.7,5.5,6.5,6.0,78.98,3.9146373,297.0,3.8,4.5,4.8,3.3,Pitch-type matchup + Hitter skill,False,0.5266666666666666,0.5266666666666666
139,Bo Bichette,New York Mets,San Francisco Giants,Matt Wilkinson,3,Citi Field,101,5.7,Solid,8.8,3.3,3.4,3.3,5.5,6.5,8.0,78.98,3.9146373,297.0,3.8,5.8,5.2,5.3,Hitter skill + Lineup context,False,0.5265277777777778,0.5265277777777778
140,Cedric Mullins,Tampa Bay Rays,Texas Rangers,Trevor Williams,7,Globe Life Field,94,5.6,Solid,3.5,8.3,7.6,8.3,5.2,5.5,4.0,96.62,7.456452,167.0,3.8,8.6,4.9,4.1,Pitch-type matchup + Pitcher vulnerability,False,0.5258333333333334,0.5258333333333334
141,Marcus Semien,New York Mets,San Francisco Giants,Matt Wilkinson,6,Citi Field,101,5.6,Solid,8.2,8.0,3.4,8.0,5.5,6.5,5.0,78.98,3.9146373,297.0,3.8,1.5,1.5,2.0,Hitter skill + Pitch-type matchup,False,0.5211111111111112,0.5211111111111112
142,Ryan Waldschmidt,Arizona Diamondbacks,Houston Astros,Cristian Javier,9,Daikin Park,111,5.6,Solid,8.5,2.9,6.8,2.9,6.0,5.5,2.0,,,,3.8,1.5,1.2,1.9,Hitter skill + Pitcher vulnerability,False,0.5194444444444444,0.5194444444444444
143,Carson Kelly,Chicago Cubs,Miami Marlins,Janson Junk,9,loanDepot park,135,5.5,Solid,7.2,6.6,3.7,6.6,7.1,6.5,2.0,83.12,3.2311292000000003,112.0,9.1,4.6,5.7,2.2,Recent power + Hitter skill,False,0.5183333333333333,0.5183333333333333
144,Cole Carrigg,Colorado Rockies,St. Louis Cardinals,Andre Pallante,5,Coors Field,207,5.5,Solid,9.4,4.8,2.0,4.8,10.0,5.5,6.0,,,,3.8,4.1,3.4,3.0,Ballpark + Hitter skill,False,0.5168055555555555,0.5168055555555555
145,Hao-Yu Lee,Detroit Tigers,Cleveland Guardians,Foster Griffin,2,Progressive Field,60,5.5,Solid,4.7,7.4,4.5,7.4,3.7,6.6,9.0,77.36,6.8972181,300.0,8.3,6.8,5.0,7.1,Lineup context + Recent power,False,0.5144444444444445,0.5144444444444445
146,JJ Bleday,Cincinnati Reds,Milwaukee Brewers,Shane Drohan,6,Great American Ball Park,81,5.5,Solid,5.9,6.5,4.2,6.5,4.6,5.4,5.0,94.82,4.349597,291.0,7.8,8.8,6.2,5.7,Recent power + Pitch-type matchup,False,0.5126388888888889,0.5126388888888889
147,Max Muncy,Los Angeles Dodgers,Washington Nationals,Jackson Kent,5,UNIQLO Field at Dodger Stadium,124,5.4,Neutral,6.9,8.9,1.3,8.9,6.6,5.5,6.0,,,,3.8,8.0,6.8,7.0,Pitch-type matchup + Hitter skill,False,0.5105555555555555,0.5105555555555555
148,Nathaniel Lowe,Cleveland Guardians,Detroit Tigers,Keider Montero,5,Progressive Field,60,5.4,Neutral,6.7,5.8,4.0,5.8,3.7,6.6,6.0,73.75999999999999,7.3943149,195.0,7.8,6.2,5.4,4.4,Recent power + Hitter skill,False,0.5097222222222222,0.5097222222222222
149,José Ramírez,Cleveland Guardians,Detroit Tigers,Andrew Sears,3,Progressive Field,60,5.4,Neutral,5.7,3.8,5.9,3.8,3.7,6.6,8.0,77.36,6.8972181,300.0,7.4,1.5,7.7,7.6,Lineup context + Recent power,False,0.5086111111111111,0.5086111111111111
150,Jackson Holliday,Baltimore Orioles,Boston Red Sox,Ranger Suarez,7,Oriole Park at Camden Yards,110,5.3,Neutral,8.4,5.2,2.6,5.2,6.0,6.5,4.0,83.12,3.4175405,279.0,7.4,4.7,6.8,2.4,Hitter skill + Recent power,False,0.5081944444444445,0.5081944444444445
151,Derek Hill,Philadelphia Phillies,Atlanta Braves,Chris Sale,9,Citizens Bank Park,115,5.3,Neutral,7.1,9.2,1.7,9.2,6.2,6.5,2.0,81.5,2.8583066,315.0,3.8,7.8,8.4,4.1,Pitch-type matchup + Hitter skill,False,0.5081944444444444,0.5081944444444444
152,Austin Hedges,Cleveland Guardians,Detroit Tigers,Andrew Sears,8,Progressive Field,60,5.3,Neutral,5.8,7.4,5.9,7.4,3.7,6.6,3.0,77.36,6.8972181,300.0,8.5,2.5,2.1,2.2,Recent power + Pitch-type matchup,False,0.5070833333333333,0.5070833333333333
153,Jeff McNeil,Athletics,Seattle Mariners,Logan Gilbert,2,T-Mobile Park,37,5.2,Neutral,4.8,4.4,5.7,4.4,2.7,5.5,9.0,,,,6.6,8.6,8.8,7.2,Lineup context + Recent power,False,0.5061111111111111,0.5061111111111111
154,Max Kepler,Arizona Diamondbacks,Houston Astros,Cristian Javier,7,Daikin Park,111,5.2,Neutral,3.1,7.5,6.8,7.5,6.0,5.5,4.0,,,,3.8,8.2,8.9,6.3,Pitch-type matchup + Pitcher vulnerability,False,0.5055555555555556,0.5055555555555556
155,Jake Burger,Texas Rangers,Tampa Bay Rays,Nick Martinez,6,Globe Life Field,94,5.2,Neutral,2.2,5.6,8.8,5.6,5.2,5.5,5.0,96.62,7.456452,167.0,3.8,9.2,7.6,7.7,Pitcher vulnerability + Pitch-type matchup,False,0.5051388888888889,0.5051388888888889
156,Drake Baldwin,Atlanta Braves,Philadelphia Phillies,Cristopher Sánchez,2,Citizens Bank Park,115,5.1,Neutral,4.2,5.4,5.1,5.4,6.2,6.5,9.0,81.5,2.8583066,315.0,3.8,8.2,8.4,9.2,Lineup context + Weather,False,0.5044444444444445,0.5044444444444445
157,Nick Sogard,Boston Red Sox,Baltimore Orioles,Shane Baz,5,Oriole Park at Camden Yards,110,5.1,Neutral,8.0,5.2,2.3,5.2,6.0,6.5,6.0,83.12,3.4175405,279.0,7.8,6.5,3.0,5.6,Hitter skill + Recent power,False,0.5043055555555556,0.5043055555555556
158,Travis Bazzana,Cleveland Guardians,Detroit Tigers,Keider Montero,7,Progressive Field,60,5.1,Neutral,7.6,3.9,4.0,3.9,3.7,6.6,4.0,73.75999999999999,7.3943149,195.0,8.6,4.4,7.2,4.7,Recent power + Hitter skill,False,0.5015277777777778,0.5015277777777778
159,Taylor Trammell,Houston Astros,Arizona Diamondbacks,Merrill Kelly,7,Daikin Park,111,5.0,Neutral,2.3,7.6,8.2,7.6,6.0,5.5,4.0,,,,3.8,6.2,4.7,7.8,Pitcher vulnerability + Pitch-type matchup,False,0.4998611111111111,0.4998611111111111
160,Josh Naylor,Seattle Mariners,Athletics,Kade Morris,5,T-Mobile Park,37,5.0,Neutral,4.5,3.2,9.3,3.2,2.7,5.5,6.0,,,,3.8,3.0,7.2,2.1,Pitcher vulnerability + Lineup context,False,0.4965277777777778,0.4965277777777778
161,Daulton Varsho,Houston Astros,Arizona Diamondbacks,Merrill Kelly,5,Daikin Park,111,5.0,Neutral,2.8,4.9,8.2,4.9,6.0,5.5,6.0,,,,3.8,6.0,7.7,8.1,Pitcher vulnerability + Ballpark,False,0.4955555555555555,0.4955555555555555
162,Bryce Harper,Philadelphia Phillies,Atlanta Braves,Chris Sale,3,Citizens Bank Park,115,5.0,Neutral,5.9,8.7,1.7,8.7,6.2,6.5,8.0,81.5,2.8583066,315.0,3.8,7.0,5.0,7.9,Pitch-type matchup + Lineup context,False,0.4915277777777778,0.4915277777777778
163,Jo Adell,Cleveland Guardians,Detroit Tigers,Keider Montero,4,Progressive Field,60,4.9,Neutral,6.3,4.1,4.0,4.1,3.7,6.6,7.0,73.75999999999999,7.3943149,195.0,3.8,7.6,8.5,7.6,Lineup context + Weather,False,0.48902777777777773,0.48902777777777773
164,Ty France,San Diego Padres,New York Yankees,Max Fried,4,Petco Park,105,4.9,Neutral,6.6,6.0,2.8,6.0,5.7,5.5,7.0,,,,8.9,3.5,5.8,6.0,Recent power + Lineup context,False,0.4886111111111111,0.4886111111111111
165,Kyle Schwarber,Philadelphia Phillies,Atlanta Braves,Chris Sale,1,Citizens Bank Park,115,4.9,Neutral,5.2,8.5,1.7,8.5,6.2,6.5,10.0,81.5,2.8583066,315.0,3.8,8.4,4.6,9.0,Lineup context + Pitch-type matchup,False,0.4847222222222222,0.4847222222222222
166,Javier Báez,Detroit Tigers,Cleveland Guardians,Logan Allen,9,Progressive Field,60,4.8,Neutral,4.6,1.5,9.6,1.5,3.7,6.6,2.0,73.75999999999999,7.3943149,195.0,3.8,4.8,8.0,3.1,Pitcher vulnerability + Weather,False,0.48430555555555554,0.48430555555555554
167,Konnor Griffin,Pittsburgh Pirates,Los Angeles Angels,Ryan Johnson,6,PNC Park,74,4.8,Neutral,4.3,1.5,8.5,1.5,4.3,6.5,5.0,78.8,2.7340324000000003,289.0,3.8,5.4,8.7,6.8,Pitcher vulnerability + Weather,False,0.4840277777777778,0.4840277777777778
168,Jonah Heim,Athletics,Seattle Mariners,Logan Gilbert,6,T-Mobile Park,37,4.8,Neutral,2.4,9.9,5.7,9.9,2.7,5.5,5.0,,,,8.0,5.4,7.5,7.5,Pitch-type matchup + Recent power,False,0.4838888888888889,0.4838888888888889
169,Drew Gilbert,San Francisco Giants,New York Mets,Nolan McLean,1,Citi Field,101,4.7,Neutral,5.4,5.8,3.1,5.8,5.5,6.5,10.0,78.98,3.9146373,297.0,3.8,9.9,9.2,3.4,Lineup context + Weather,False,0.48347222222222225,0.48347222222222225
170,Angel Genao,Cleveland Guardians,Detroit Tigers,Andrew Sears,7,Progressive Field,60,4.7,Neutral,5.3,2.4,5.9,2.4,3.7,6.6,4.0,77.36,6.8972181,300.0,8.3,4.9,9.3,9.2,Recent power + Weather,False,0.4809722222222222,0.4809722222222222
171,Jackson Chourio,Milwaukee Brewers,Cincinnati Reds,Rhett Lowder,3,Great American Ball Park,81,4.7,Neutral,1.8,6.2,7.9,6.2,4.6,5.4,8.0,94.82,4.349597,291.0,6.6,6.8,5.6,7.2,Lineup context + Pitcher vulnerability,False,0.48083333333333345,0.48083333333333345
172,Carlos Cortes,Athletics,Seattle Mariners,Logan Gilbert,5,T-Mobile Park,37,4.6,Neutral,8.0,2.7,5.7,2.7,2.7,5.5,6.0,,,,3.8,1.5,2.7,1.7,Hitter skill + Lineup context,False,0.4781944444444445,0.4781944444444445
173,Luis Campusano,San Diego Padres,New York Yankees,Max Fried,8,Petco Park,105,4.6,Neutral,9.0,2.6,2.8,2.6,5.7,5.5,3.0,,,,3.8,7.7,3.8,4.3,Hitter skill + Ballpark,False,0.47055555555555556,0.47055555555555556
174,Sam Antonacci,Chicago White Sox,Minnesota Twins,Zebby Matthews,1,Rate Field,69,4.6,Neutral,3.7,4.9,7.3,4.9,4.1,5.5,10.0,,,,3.8,2.9,1.4,6.8,Lineup context + Pitcher vulnerability,False,0.4676388888888889,0.4676388888888889
175,Mookie Betts,Los Angeles Dodgers,Washington Nationals,Jackson Kent,2,UNIQLO Field at Dodger Stadium,124,4.5,Below average,7.2,5.2,1.3,5.2,6.6,5.5,9.0,,,,6.6,5.7,4.0,7.2,Lineup context + Hitter skill,False,0.46680555555555553,0.46680555555555553
176,George Lombard Jr.,New York Yankees,San Diego Padres,Walker Buehler,7,Petco Park,105,4.5,Below average,1.8,9.7,7.1,9.7,5.7,5.5,4.0,,,,3.8,4.5,5.5,3.5,Pitch-type matchup + Pitcher vulnerability,False,0.4643055555555556,0.4643055555555556
177,Luke Keaschall,Minnesota Twins,Chicago White Sox,Erick Fedde,1,Rate Field,69,4.5,Below average,3.8,3.4,5.4,3.4,4.1,5.5,10.0,,,,6.8,5.8,9.7,9.6,Lineup context + Recent power,False,0.4640277777777777,0.4640277777777777
178,Andrew Benintendi,Chicago White Sox,Minnesota Twins,Zebby Matthews,4,Rate Field,69,4.4,Below average,1.4,7.0,7.3,7.0,4.1,5.5,7.0,,,,3.8,8.3,6.5,8.9,Pitcher vulnerability + Pitch-type matchup,False,0.4618055555555555,0.4618055555555555
179,Dane Myers,Cincinnati Reds,Milwaukee Brewers,Shane Drohan,1,Great American Ball Park,81,4.4,Below average,5.1,4.0,4.2,4.0,4.6,5.4,10.0,94.82,4.349597,291.0,8.3,2.9,7.1,7.7,Lineup context + Recent power,False,0.4616666666666666,0.4616666666666666
180,Héctor Rodríguez,Cincinnati Reds,Milwaukee Brewers,Shane Drohan,8,Great American Ball Park,81,4.4,Below average,2.3,9.6,4.2,9.6,4.6,5.4,3.0,94.82,4.349597,291.0,8.9,7.4,9.6,8.9,Pitch-type matchup + Recent power,False,0.45944444444444443,0.45944444444444443
181,Nick Gonzales,Pittsburgh Pirates,Los Angeles Angels,Ryan Johnson,4,PNC Park,74,4.4,Below average,4.0,2.5,8.5,2.5,4.3,6.5,7.0,78.8,2.7340324000000003,289.0,3.8,3.6,2.9,3.2,Pitcher vulnerability + Lineup context,False,0.4551388888888889,0.4551388888888889
182,Kyle Isbel,Kansas City Royals,Toronto Blue Jays,Jameson Taillon,9,Kauffman Stadium,168,4.3,Below average,1.9,3.7,9.9,3.7,8.6,5.5,2.0,96.98,8.2642343,177.0,3.8,5.4,4.2,4.7,Pitcher vulnerability + Ballpark,False,0.45375,0.45375
183,Evan Carter,Texas Rangers,Tampa Bay Rays,Nick Martinez,7,Globe Life Field,94,4.3,Below average,4.0,2.3,8.8,2.3,5.2,5.5,4.0,96.62,7.456452,167.0,3.8,2.8,5.6,3.8,Pitcher vulnerability + Weather,False,0.4533333333333333,0.4533333333333333
184,Dylan Crews,Washington Nationals,Los Angeles Dodgers,Blake Snell,3,UNIQLO Field at Dodger Stadium,124,4.3,Below average,7.0,5.0,1.3,5.0,6.6,5.5,8.0,,,,3.8,4.9,7.8,6.9,Lineup context + Hitter skill,False,0.4508333333333333,0.4508333333333333
185,Brice Turang,Milwaukee Brewers,Cincinnati Reds,Rhett Lowder,6,Great American Ball Park,81,4.2,Below average,5.0,2.7,7.9,2.7,4.6,5.4,5.0,94.82,4.349597,291.0,3.8,3.2,1.8,2.3,Pitcher vulnerability + Weather,False,0.44958333333333333,0.44958333333333333
186,Nico Hoerner,Chicago Cubs,Miami Marlins,Janson Junk,6,loanDepot park,135,4.2,Below average,6.9,2.7,3.7,2.7,7.1,6.5,5.0,83.12,3.2311292000000003,112.0,8.0,4.1,3.6,3.4,Recent power + Ballpark,False,0.4495833333333333,0.4495833333333333
