target_date,generated_at_utc,history_through,board_mode,weather_source,batter,game_pk,opposing_pitcher_id,model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,production_score,ranking_score,pitch_matchup_hr_rate,pitch_matchup_pitcher_hr_allowed_rate,pitch_mix_coverage,model_version,rescored_at_utc,rescore_note,original_v1_rank,rank_improvement
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,805805,823656,701542,132,Walker Jenkins,Minnesota Twins,New York Yankees,Will Warren,8,Target Field,113,3.1,Weak,2.9,4.3,7.0,4.3,6.1,5.6,3.0,59.0,13.4837507,173.0,3.3,4.3,3.1,2.4,Pitcher vulnerability + Ballpark,True,0.38791666666666663,0.38791666666666663,0.007303791592190507,0.008124361561999555,0.08692627000280975,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,137,5
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,676609,823656,665152,133,José Caballero,New York Yankees,Minnesota Twins,Dean Kremer,9,Target Field,113,3.0,Weak,1.1,5.7,8.9,5.7,6.1,5.6,2.0,59.0,13.4837507,173.0,3.3,2.7,1.9,1.4,Pitcher vulnerability + Ballpark,True,0.38263888888888886,0.38263888888888886,0.007949240707465553,0.009175912797861537,0.24202234824513408,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,131,-2
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,805999,823575,687064,134,A.J. Ewing,New York Mets,Baltimore Orioles,Brandon Young,7,Citi Field,101,3.0,Weak,3.2,2.5,6.2,2.5,5.5,6.0,4.0,68.18,8.5749198,351.0,6.8,3.4,6.3,4.0,Recent power + Weather,False,0.38097222222222227,0.38097222222222227,0.006441579341030124,0.00806459991431712,0.4056724768613872,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,130,-4
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,500743,824465,666157,135,Miguel Rojas,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,6,Great American Ball Park,81,2.9,Weak,1.7,1.8,8.1,1.8,4.6,6.6,5.0,75.74000000000001,7.3321778,78.0,3.3,1.3,8.4,7.9,Weather + Pitcher vulnerability,False,0.37763888888888886,0.37763888888888886,0.005847571583171112,0.00905117100699287,0.21327052226990056,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,150,15
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,664023,824629,625643,136,Ian Happ,Chicago Cubs,Atlanta Braves,Reynaldo López,5,Wrigley Field,107,2.9,Weak,4.5,2.1,5.3,2.1,5.8,6.1,6.0,69.98,12.3652829,132.0,3.3,5.3,1.3,3.4,Weather + Lineup context,False,0.3759722222222222,0.3759722222222222,0.006162174854623029,0.007644933300493313,0.5111001921845445,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,144,8
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663993,824386,656794,137,Nathaniel Lowe,Cleveland Guardians,Chicago White Sox,Sean Newcomb,7,Progressive Field,60,2.8,Weak,7.7,1.2,1.1,1.2,3.7,5.9,4.0,66.56,4.2253228,58.0,7.3,7.6,3.2,6.9,Hitter skill + Recent power,False,0.3758333333333333,0.3758333333333333,0.004521096394548215,0.0033797106753234466,0.06740252929928159,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,111,-26
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,673490,824629,656849,138,Ha-Seong Kim,Atlanta Braves,Chicago Cubs,David Peterson,9,Wrigley Field,107,2.7,Weak,3.0,3.4,6.5,3.4,5.8,6.1,2.0,69.98,12.3652829,132.0,3.3,2.5,6.0,5.6,Pitcher vulnerability + Weather,False,0.3758333333333333,0.3758333333333333,0.006854656630501161,0.008116002412460646,0.11559764064339742,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,139,1
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,693307,822765,667755,139,Dillon Dingler,Detroit Tigers,Toronto Blue Jays,José Soriano,5,Rogers Centre,69,2.7,Weak,3.7,7.1,1.7,7.1,4.1,5.9,6.0,63.86,5.716613199999999,132.0,7.3,4.6,7.7,5.8,Recent power + Lineup context,False,0.37249999999999994,0.37249999999999994,0.008817102023327628,0.005741085774826886,0.33350639952998995,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,136,-3
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663586,824629,656849,140,Austin Riley,Atlanta Braves,Chicago Cubs,David Peterson,7,Wrigley Field,107,2.6,Weak,2.3,3.0,6.5,3.0,5.8,6.1,4.0,69.98,12.3652829,132.0,7.0,7.1,2.4,3.5,Recent power + Pitcher vulnerability,False,0.36777777777777776,0.36777777777777776,0.006632632860939123,0.008116002412460646,0.20892780665269298,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,117,-23
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,695391,823006,687273,141,Brett Harris,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,5,Busch Stadium,70,2.6,Weak,3.8,5.4,2.2,5.4,4.2,6.1,6.0,85.64,10.7497183,144.0,3.3,1.3,9.9,9.9,Weather + Lineup context,False,0.3588888888888889,0.3588888888888889,0.007742733649330648,0.006370246387950805,0.008137790397079795,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,155,14
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,695681,823981,807739,142,Christian Moore,Los Angeles Angels,Seattle Mariners,Kade Anderson,9,Angel Stadium,101,2.5,Poor,1.5,2.8,8.7,2.8,5.5,5.5,2.0,,,,3.3,4.1,2.7,4.1,Pitcher vulnerability + Ballpark,True,0.3586111111111111,0.3586111111111111,0.006557924485792979,0.009132808118762294,0.1375404262777912,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,138,-4
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,685133,823981,807739,143,Wade Meckler,Los Angeles Angels,Seattle Mariners,Kade Anderson,3,Angel Stadium,101,2.5,Poor,2.3,2.9,5.9,2.9,5.5,5.5,8.0,,,,3.3,2.1,8.2,4.4,Pitcher vulnerability + Lineup context,True,0.3583333333333334,0.3583333333333334,0.006625602742640792,0.007986771809040907,0.12022395585931639,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,122,-21
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,681198,824308,663554,144,TJ Rumfield,Colorado Rockies,San Diego Padres,Casey Mize,4,Coors Field,207,2.4,Poor,4.5,2.2,3.4,2.2,10.0,6.8,7.0,83.66,22.120807600000003,278.0,3.3,5.1,2.1,2.7,Ballpark + Pitcher vulnerability,False,0.3572222222222222,0.3572222222222222,0.006221546607713082,0.007087848269076042,0.35223979338336586,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,96,-48
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,682657,824386,656794,145,Angel Martínez,Cleveland Guardians,Chicago White Sox,Sean Newcomb,6,Progressive Field,60,2.4,Poor,5.5,3.7,1.4,3.7,3.7,5.9,5.0,66.56,4.2253228,58.0,6.8,4.9,7.5,5.2,Recent power + Weather,False,0.3555555555555555,0.3555555555555555,0.007014279390315201,0.003645740188991467,0.14669639736308646,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,140,-5
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,624424,824629,625643,146,Michael Conforto,Chicago Cubs,Atlanta Braves,Reynaldo López,7,Wrigley Field,107,2.3,Poor,1.2,7.8,5.3,7.8,5.8,6.1,4.0,69.98,12.3652829,132.0,3.3,4.2,2.2,2.9,Pitch-type matchup + Weather,False,0.3469444444444444,0.3469444444444444,0.009273791593346844,0.007644933300493313,0.3851627836905397,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,153,7
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,683953,824386,656794,147,Travis Bazzana,Cleveland Guardians,Chicago White Sox,Sean Newcomb,5,Progressive Field,60,2.3,Poor,6.4,1.1,1.1,1.1,3.7,5.9,6.0,66.56,4.2253228,58.0,8.9,4.8,7.6,3.9,Recent power + Hitter skill,False,0.3427777777777778,0.3427777777777778,0.00348846518875124,0.0033797106753234466,0.24983104201095424,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,121,-26
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691023,823006,694738,148,Jordan Walker,St. Louis Cardinals,San Francisco Giants,Landen Roupp,4,Busch Stadium,70,2.2,Poor,3.9,1.9,2.7,1.9,4.2,6.1,7.0,85.64,10.7497183,144.0,3.3,4.6,9.2,8.9,Pitch-type matchup + Lineup context,False,0.32999999999999996,0.32999999999999996,0.005938734942681053,0.0066091822275535245,0.29304011235216604,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,119,-29
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,650402,822765,667755,149,Gleyber Torres,Detroit Tigers,Toronto Blue Jays,José Soriano,2,Rogers Centre,69,2.2,Poor,4.1,5.2,1.7,5.2,4.1,5.9,9.0,63.86,5.716613199999999,132.0,3.3,3.0,3.9,4.5,Lineup context + Weather,False,0.32625,0.32625,0.0076775674499591365,0.005741085774826886,0.23902081938556938,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,134,-15
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,656716,822765,667755,150,Zach McKinstry,Detroit Tigers,Toronto Blue Jays,José Soriano,9,Rogers Centre,69,2.1,Poor,2.9,2.3,7.3,2.3,4.1,5.9,2.0,63.86,5.716613199999999,132.0,3.3,1.3,1.2,1.7,Weather + Ballpark,False,0.3245833333333332,0.3245833333333332,0.0062613646172333635,0.008134417383624524,0.26121575995051516,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,163,13
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,647304,823981,672282,151,Josh Naylor,Seattle Mariners,Los Angeles Angels,Reid Detmers,6,Angel Stadium,101,2.1,Poor,3.4,1.3,4.6,1.3,5.5,5.5,5.0,,,,3.3,2.6,9.5,3.3,Ballpark + Weather,True,0.3184722222222222,0.3184722222222222,0.005221761307670872,0.007594064609335494,0.2806897959827834,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,145,-6
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691026,823006,694738,152,Masyn Winn,St. Louis Cardinals,San Francisco Giants,Landen Roupp,8,Busch Stadium,70,2.0,Poor,4.7,2.7,2.7,2.7,4.2,6.1,3.0,85.64,10.7497183,144.0,3.3,4.2,3.1,6.6,Weather + Hitter skill,False,0.3111111111111111,0.3111111111111111,0.006526737965421277,0.0066091822275535245,0.23528834555173983,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,142,-10
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691783,825034,645261,153,Jordan Lawlar,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,9,Chase Field,213,2.0,Poor,3.7,3.8,2.9,3.8,10.0,4.8,2.0,104.18,6.337984199999999,238.0,3.3,6.2,1.4,2.8,Ballpark + Pitch-type matchup,True,0.3065277777777778,0.3065277777777778,0.007067052629013712,0.006737443767851227,0.09747559333568076,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,124,-29
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,665923,825034,669203,154,Esteury Ruiz,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,9,Chase Field,213,1.9,Poor,2.6,2.6,3.6,2.6,10.0,4.8,2.0,104.18,6.337984199999999,238.0,3.3,9.9,6.3,1.3,Ballpark + Weather,True,0.2988888888888889,0.2988888888888889,0.006514147361272088,0.007238753091177264,0.13400414687167556,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,162,8
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,641487,823981,672282,155,J.P. Crawford,Seattle Mariners,Los Angeles Angels,Reid Detmers,1,Angel Stadium,101,1.8,Poor,2.5,1.4,4.6,1.4,5.5,5.5,10.0,,,,5.6,1.9,2.7,3.1,Lineup context + Recent power,True,0.2954166666666666,0.2954166666666666,0.005336056970327007,0.007594064609335494,0.2662265009913952,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,152,-3
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663647,824465,669373,156,Ke'Bryan Hayes,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,8,Great American Ball Park,81,1.8,Poor,2.1,4.4,4.1,4.4,4.6,6.6,3.0,75.74000000000001,7.3321778,78.0,3.3,3.9,4.1,5.2,Weather + Pitch-type matchup,False,0.29375,0.29375,0.007374087530828073,0.007400366776627904,0.06760336203712265,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,141,-15
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,687529,823006,687273,157,Grant McCray,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,8,Busch Stadium,70,1.7,Poor,2.7,2.5,4.4,2.5,4.2,6.1,3.0,85.64,10.7497183,144.0,7.9,7.7,1.6,1.2,Recent power + Weather,False,0.29333333333333333,0.29333333333333333,0.006416896677508984,0.007441371103557536,0.08341387287905157,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,164,7
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,608348,824629,625643,158,Carson Kelly,Chicago Cubs,Atlanta Braves,Reynaldo López,9,Wrigley Field,107,1.7,Poor,1.4,5.6,3.8,5.6,5.8,6.1,2.0,69.98,12.3652829,132.0,3.3,4.7,6.7,2.3,Weather + Ballpark,False,0.2825,0.2825,0.007914861967559098,0.0073409251291881765,0.37333552985334817,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,159,1
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,668800,823006,687273,159,Andrew Knizner,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,7,Busch Stadium,70,1.6,Poor,1.4,7.2,2.2,7.2,4.2,6.1,4.0,85.64,10.7497183,144.0,7.9,4.3,3.7,2.5,Recent power + Weather,False,0.2727777777777778,0.2727777777777778,0.008905762620163758,0.006370246387950805,0.09133746579775055,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,161,2
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,806367,823006,687273,160,Turner Hill,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,4,Busch Stadium,70,1.6,Poor,1.3,2.9,4.4,2.9,4.2,6.1,7.0,85.64,10.7497183,144.0,3.3,1.8,6.2,5.1,Lineup context + Weather,False,0.26722222222222225,0.26722222222222225,0.006619095210453763,0.007441371103557536,0.05941690054668279,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,169,9
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,814154,823006,687273,161,Scott Bandura,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,6,Busch Stadium,70,1.5,Poor,2.4,3.6,4.4,3.6,4.2,6.1,5.0,85.64,10.7497183,144.0,3.3,1.3,1.1,1.1,Weather + Lineup context,False,0.2644444444444444,0.2644444444444444,0.006989085652184442,0.007441371103557536,0.0013918837961291839,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,171,10
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663538,824629,625643,162,Nico Hoerner,Chicago Cubs,Atlanta Braves,Reynaldo López,6,Wrigley Field,107,1.5,Poor,2.4,1.6,3.8,1.6,5.8,6.1,5.0,69.98,12.3652829,132.0,3.3,3.7,5.8,3.3,Weather + Ballpark,False,0.26208333333333333,0.26208333333333333,0.005805252936640095,0.0073409251291881765,0.46066967584155355,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,157,-5
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,642215,823981,672282,163,Weston Wilson,Seattle Mariners,Los Angeles Angels,Reid Detmers,8,Angel Stadium,101,1.4,Avoid,1.5,2.4,5.7,2.4,5.5,5.5,3.0,,,,3.3,1.7,2.5,2.9,Ballpark + Weather,True,0.25833333333333336,0.25833333333333336,0.006277069371888397,0.007891391494552473,0.2070928935424446,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,158,-5
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,666176,824386,656794,164,Jo Adell,Cleveland Guardians,Chicago White Sox,Sean Newcomb,4,Progressive Field,60,1.4,Avoid,3.2,3.5,1.4,3.5,3.7,5.9,7.0,66.56,4.2253228,58.0,5.9,2.3,4.7,4.2,Lineup context + Weather,False,0.25625000000000003,0.25625000000000003,0.006866006375983377,0.003645740188991467,0.21951108660600377,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,156,-8
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,608070,824386,656794,165,José Ramírez,Cleveland Guardians,Chicago White Sox,Sean Newcomb,2,Progressive Field,60,1.3,Avoid,4.4,1.3,1.4,1.3,3.7,5.9,9.0,66.56,4.2253228,58.0,3.3,1.3,2.5,4.7,Lineup context + Weather,False,0.24861111111111114,0.24861111111111114,0.005101178600168619,0.003645740188991467,0.15660649798600107,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,154,-11
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,813841,823006,687273,166,Jonah Cox,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,1,Busch Stadium,70,1.3,Avoid,1.2,5.5,2.2,5.5,4.2,6.1,10.0,85.64,10.7497183,144.0,3.3,3.4,3.8,1.5,Lineup context + Weather,False,0.24444444444444446,0.24444444444444446,0.007888641003587996,0.006370246387950805,0.18383329014721317,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,166,0
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,676391,822765,675512,167,Ernie Clement,Toronto Blue Jays,Detroit Tigers,Troy Melton,9,Rogers Centre,69,1.2,Avoid,2.6,3.5,2.4,3.5,4.1,5.9,2.0,63.86,5.716613199999999,132.0,3.3,1.3,1.4,1.5,Pitcher vulnerability + Weather,False,0.19847222222222224,0.19847222222222224,0.006915415764225855,0.006534143644501249,0.32073567306816303,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,151,-16
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,672275,824386,656794,168,Patrick Bailey,Cleveland Guardians,Chicago White Sox,Sean Newcomb,8,Progressive Field,60,1.2,Avoid,2.2,1.5,1.4,1.5,3.7,5.9,3.0,66.56,4.2253228,58.0,3.3,3.2,4.6,5.3,Weather + Pitch-type matchup,False,0.16444444444444445,0.16444444444444445,0.005473358195085006,0.003645740188991467,0.11194626743726623,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,165,-3
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,701675,823006,694738,169,Nathan Church,St. Louis Cardinals,San Francisco Giants,Landen Roupp,9,Busch Stadium,70,1.1,Avoid,1.3,2.2,1.9,2.2,4.2,6.1,2.0,85.64,10.7497183,144.0,3.3,3.5,7.7,2.6,Weather + Pitch-type matchup,False,0.16125000000000003,0.16125000000000003,0.006190545794097654,0.006057346995221633,0.31525464322609426,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,160,-9
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,677587,824386,656794,170,Brayan Rocchio,Cleveland Guardians,Chicago White Sox,Sean Newcomb,9,Progressive Field,60,1.1,Avoid,1.8,2.0,1.4,2.0,3.7,5.9,2.0,66.56,4.2253228,58.0,3.3,3.1,7.0,2.7,Weather + Pitch-type matchup,False,0.15263888888888888,0.15263888888888888,0.006140575584855564,0.003645740188991467,0.21566176849662064,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,168,-2
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,680757,824386,656794,171,Steven Kwan,Cleveland Guardians,Chicago White Sox,Sean Newcomb,1,Progressive Field,60,1.0,Avoid,1.6,1.1,1.1,1.1,3.7,5.9,10.0,66.56,4.2253228,58.0,5.7,1.6,1.1,1.6,Lineup context + Weather,False,0.1416666666666667,0.1416666666666667,0.0034320694690229713,0.0033797106753234466,0.259768771302264,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,170,-1
