model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,production_score,ranking_score
91,Colton Cowser,Baltimore Orioles,Boston Red Sox,Payton Tolle,9,Oriole Park at Camden Yards,110,7.0,Above average,6.0,8.0,6.6,8.0,6.0,6.5,2.0,78.98,4.8466938,34.0,3.4,6.3,5.7,4.4,Pitch-type matchup + Pitcher vulnerability,False,0.5686111111111111,0.5686111111111111
92,Dillon Dingler,Detroit Tigers,Cleveland Guardians,Gavin Williams,5,Progressive Field,60,7.0,Above average,6.7,4.5,7.5,4.5,3.7,6.7,6.0,74.3,10.0662102,46.0,3.4,4.0,6.1,6.1,Pitcher vulnerability + Hitter skill,False,0.5683333333333332,0.5683333333333332
93,Xander Bogaerts,San Diego Padres,New York Yankees,Gerrit Cole,8,Petco Park,105,6.9,Above average,8.1,2.5,6.3,2.5,5.7,5.5,3.0,,,,3.4,6.4,7.4,9.9,Hitter skill + Pitcher vulnerability,False,0.567361111111111,0.567361111111111
94,Marcus Semien,New York Mets,San Francisco Giants,Cesar Perdomo,6,Citi Field,101,6.9,Above average,4.7,7.3,9.6,7.3,5.5,6.5,5.0,73.58,3.728226,9.0,3.4,1.5,2.0,2.2,Pitcher vulnerability + Pitch-type matchup,False,0.56625,0.56625
95,Ryan Vilade,Tampa Bay Rays,Texas Rangers,MacKenzie Gore,4,Globe Life Field,94,6.9,Above average,4.0,9.7,6.0,9.7,5.2,5.3,7.0,96.08,3.9767744,72.0,3.4,5.8,9.9,8.8,Pitch-type matchup + Lineup context,False,0.5640277777777777,0.5640277777777777
96,Brian Serven,Athletics,Seattle Mariners,Bryan Woo,9,T-Mobile Park,37,6.8,Above average,4.6,9.5,6.9,9.5,2.7,5.5,2.0,,,,8.0,8.6,3.5,7.0,Pitch-type matchup + Recent power,False,0.5618055555555556,0.5618055555555556
97,Brooks Lee,Minnesota Twins,Chicago White Sox,Bryan Hudson,2,Rate Field,69,6.8,Above average,8.6,6.7,2.4,6.7,4.1,5.5,9.0,,,,3.4,6.5,8.5,6.6,Lineup context + Hitter skill,False,0.5613888888888887,0.5613888888888887
98,Munetaka Murakami,Chicago White Sox,Minnesota Twins,Bailey Ober,3,Rate Field,69,6.8,Above average,8.0,6.4,3.9,6.4,4.1,5.5,8.0,,,,6.9,4.5,1.6,9.2,Hitter skill + Lineup context,False,0.5608333333333333,0.5608333333333333
99,Mookie Betts,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,2,UNIQLO Field at Dodger Stadium,124,6.7,Above average,9.9,5.2,1.5,5.2,6.6,5.5,9.0,,,,5.9,4.7,4.6,7.8,Hitter skill + Lineup context,False,0.5602777777777778,0.5602777777777778
100,Adael Amador,Colorado Rockies,St. Louis Cardinals,Kyle Leahy,6,Coors Field,207,6.7,Above average,7.5,9.8,2.1,9.8,10.0,5.9,5.0,87.26,4.349597,46.0,6.9,7.8,3.5,1.8,Ballpark + Pitch-type matchup,False,0.56,0.56
101,Zach Neto,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,1,PNC Park,74,6.7,Above average,6.5,9.0,3.3,9.0,4.3,6.6,10.0,76.82,7.3943149,56.0,3.4,6.6,5.8,7.4,Lineup context + Pitch-type matchup,False,0.56,0.56
102,Mickey Moniak,Colorado Rockies,St. Louis Cardinals,Kyle Leahy,5,Coors Field,207,6.6,Above average,9.0,6.4,2.1,6.4,10.0,5.9,6.0,87.26,4.349597,46.0,3.4,3.7,9.1,3.7,Ballpark + Hitter skill,False,0.5584722222222223,0.5584722222222223
103,Jacob Young,Washington Nationals,Los Angeles Dodgers,Justin Wrobleski,8,UNIQLO Field at Dodger Stadium,124,6.6,Above average,6.8,3.0,9.3,3.0,6.6,5.5,3.0,,,,3.4,3.3,2.5,2.9,Pitcher vulnerability + Hitter skill,False,0.5581944444444444,0.5581944444444444
104,Kevin McGonigle,Detroit Tigers,Cleveland Guardians,Gavin Williams,1,Progressive Field,60,6.6,Above average,3.3,8.4,7.5,8.4,3.7,6.7,10.0,74.3,10.0662102,46.0,3.4,7.6,6.2,6.2,Lineup context + Pitch-type matchup,False,0.5580555555555556,0.5580555555555556
105,Luis Torrens,New York Mets,San Francisco Giants,Cesar Perdomo,9,Citi Field,101,6.5,Solid,1.2,8.9,9.6,8.9,5.5,6.5,2.0,73.58,3.728226,9.0,3.4,10.0,10.0,9.3,Pitcher vulnerability + Pitch-type matchup,False,0.5579166666666666,0.5579166666666666
106,Max Muncy,Athletics,Seattle Mariners,Bryan Woo,6,T-Mobile Park,37,6.5,Solid,4.5,8.4,6.9,8.4,2.7,5.5,5.0,,,,9.4,8.3,3.9,4.8,Recent power + Pitch-type matchup,False,0.553888888888889,0.553888888888889
107,Max Clark,Detroit Tigers,Cleveland Guardians,Gavin Williams,8,Progressive Field,60,6.5,Solid,4.2,9.5,7.5,9.5,3.7,6.7,3.0,74.3,10.0662102,46.0,3.4,1.5,9.5,5.3,Pitch-type matchup + Pitcher vulnerability,False,0.5520833333333333,0.5520833333333333
108,A.J. Ewing,New York Mets,San Francisco Giants,Cesar Perdomo,8,Citi Field,101,6.4,Solid,5.2,3.3,9.6,3.3,5.5,6.5,3.0,73.58,3.728226,9.0,6.9,5.1,4.2,3.9,Pitcher vulnerability + Recent power,False,0.5509722222222221,0.5509722222222221
109,Bryce Eldridge,San Francisco Giants,New York Mets,Christian Scott,3,Citi Field,101,6.4,Solid,5.8,5.6,5.7,5.6,5.5,6.5,8.0,73.58,3.728226,9.0,3.4,5.3,7.2,9.5,Lineup context + Weather,False,0.5508333333333334,0.5508333333333334
110,Henry Bolte,Athletics,Seattle Mariners,Bryan Woo,1,T-Mobile Park,37,6.4,Solid,4.9,6.0,6.9,6.0,2.7,5.5,10.0,,,,8.6,4.4,5.7,6.7,Lineup context + Recent power,False,0.5508333333333333,0.5508333333333333
111,Tyrone Taylor,Chicago Cubs,Miami Marlins,Tyler Phillips,9,loanDepot park,135,6.3,Solid,4.8,7.6,7.2,7.6,7.1,6.6,2.0,84.56,5.0331051,225.0,8.0,6.5,3.4,2.1,Recent power + Pitch-type matchup,False,0.546111111111111,0.546111111111111
112,Heriberto Hernández,Miami Marlins,Chicago Cubs,Clay Holmes,5,loanDepot park,135,6.3,Solid,7.8,8.5,1.2,8.5,7.1,6.6,6.0,84.56,5.0331051,225.0,6.3,9.2,3.6,7.9,Pitch-type matchup + Hitter skill,False,0.5458333333333333,0.5458333333333333
113,Drew Gilbert,San Francisco Giants,New York Mets,Christian Scott,1,Citi Field,101,6.3,Solid,3.6,8.5,5.7,8.5,5.5,6.5,10.0,73.58,3.728226,9.0,3.4,9.9,9.6,4.6,Lineup context + Pitch-type matchup,False,0.5456944444444445,0.5456944444444445
114,Pete Alonso,Baltimore Orioles,Boston Red Sox,Payton Tolle,2,Oriole Park at Camden Yards,110,6.2,Solid,2.3,7.8,6.6,7.8,6.0,6.5,9.0,78.98,4.8466938,34.0,6.9,9.1,9.2,9.8,Lineup context + Pitch-type matchup,False,0.5441666666666667,0.5441666666666667
115,Brady House,Washington Nationals,Los Angeles Dodgers,Justin Wrobleski,5,UNIQLO Field at Dodger Stadium,124,6.2,Solid,3.8,5.0,9.3,5.0,6.6,5.5,6.0,,,,3.4,4.2,6.8,6.3,Pitcher vulnerability + Ballpark,False,0.5440277777777778,0.5440277777777778
116,Teoscar Hernández,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,5,UNIQLO Field at Dodger Stadium,124,6.2,Solid,9.4,4.7,1.5,4.7,6.6,5.5,6.0,,,,3.4,9.3,8.3,7.8,Hitter skill + Ballpark,False,0.5427777777777777,0.5427777777777777
117,Kyle Isbel,Kansas City Royals,Toronto Blue Jays,Spencer Arrighetti,9,Kauffman Stadium,168,6.1,Solid,5.6,4.0,8.7,4.0,8.6,5.3,2.0,92.12,2.7340324000000003,159.0,3.4,5.4,3.8,4.2,Pitcher vulnerability + Ballpark,False,0.5422222222222222,0.5422222222222222
118,Alec Bohm,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,5,Citizens Bank Park,115,6.1,Solid,5.6,9.8,2.7,9.8,6.2,6.6,6.0,77.18,5.530201900000001,24.0,6.3,9.3,8.0,4.9,Pitch-type matchup + Weather,False,0.5370833333333334,0.5370833333333334
119,Brandon Nimmo,Texas Rangers,Tampa Bay Rays,Ian Seymour,4,Globe Life Field,94,6.1,Solid,5.6,2.0,8.1,2.0,5.2,5.3,7.0,96.08,3.9767744,72.0,3.4,5.0,8.2,8.1,Pitcher vulnerability + Lineup context,False,0.5340277777777777,0.5340277777777777
120,Angel Martínez,Cleveland Guardians,Detroit Tigers,Jackson Jobe,5,Progressive Field,60,6.0,Solid,3.6,7.2,7.8,7.2,3.7,6.7,6.0,74.3,10.0662102,46.0,8.5,4.0,6.1,4.2,Recent power + Pitcher vulnerability,False,0.5316666666666666,0.5316666666666666
121,Kyle Teel,Chicago White Sox,Minnesota Twins,Bailey Ober,9,Rate Field,69,6.0,Solid,9.9,3.5,3.9,3.5,4.1,5.5,2.0,,,,3.4,5.2,4.7,5.6,Hitter skill + Weather,False,0.5287499999999999,0.5287499999999999
122,Jonny DeLuca,Tampa Bay Rays,Texas Rangers,MacKenzie Gore,6,Globe Life Field,94,6.0,Solid,6.7,6.0,6.0,6.0,5.2,5.3,5.0,96.08,3.9767744,72.0,7.8,1.5,2.2,3.1,Recent power + Hitter skill,False,0.5258333333333334,0.5258333333333334
123,Zack Gelof,Athletics,Seattle Mariners,Bryan Woo,3,T-Mobile Park,37,5.9,Solid,2.3,9.4,6.9,9.4,2.7,5.5,8.0,,,,9.8,8.5,5.1,5.0,Recent power + Pitch-type matchup,False,0.5222222222222223,0.5222222222222223
124,Nathaniel Lowe,Cleveland Guardians,Detroit Tigers,Jackson Jobe,4,Progressive Field,60,5.9,Solid,4.1,5.4,7.8,5.4,3.7,6.7,7.0,74.3,10.0662102,46.0,3.4,6.2,6.2,6.4,Pitcher vulnerability + Lineup context,False,0.5213888888888889,0.5213888888888889
125,Garrett Mitchell,Milwaukee Brewers,Cincinnati Reds,Brady Singer,5,Great American Ball Park,81,5.9,Solid,8.9,3.9,4.5,3.9,4.6,6.6,6.0,78.25999999999999,8.2642343,50.0,3.4,2.1,2.8,3.3,Hitter skill + Weather,False,0.5194444444444444,0.5194444444444444
126,Brayan Rocchio,Cleveland Guardians,Detroit Tigers,Jackson Jobe,9,Progressive Field,60,5.8,Solid,4.4,5.2,7.8,5.2,3.7,6.7,2.0,74.3,10.0662102,46.0,9.7,4.5,6.8,5.8,Recent power + Pitcher vulnerability,False,0.5194444444444444,0.5194444444444444
127,Nathan Church,St. Louis Cardinals,Colorado Rockies,Tanner Gordon,9,Coors Field,207,5.8,Solid,3.9,5.8,9.0,5.8,10.0,5.9,2.0,87.26,4.349597,46.0,3.4,1.5,4.8,3.3,Ballpark + Pitcher vulnerability,False,0.5191666666666667,0.5191666666666667
128,Dominic Canzone,Seattle Mariners,Athletics,Gage Jump,2,T-Mobile Park,37,5.8,Solid,4.9,9.3,4.2,9.3,2.7,5.5,9.0,,,,5.9,7.4,4.7,5.9,Pitch-type matchup + Lineup context,False,0.5190277777777778,0.5190277777777778
129,Jacob Gonzalez,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,8,PNC Park,74,5.7,Solid,8.9,6.6,1.8,6.6,4.3,6.6,3.0,76.82,7.3943149,56.0,3.4,5.7,7.4,6.1,Hitter skill + Pitch-type matchup,False,0.5169444444444443,0.5169444444444443
130,Jonah Cox,San Francisco Giants,New York Mets,Christian Scott,4,Citi Field,101,5.7,Solid,5.9,6.1,5.7,6.1,5.5,6.5,7.0,73.58,3.728226,9.0,3.4,6.8,3.6,1.9,Lineup context + Weather,False,0.5165277777777779,0.5165277777777779
131,Javier Sanoja,Miami Marlins,Chicago Cubs,Clay Holmes,9,loanDepot park,135,5.7,Solid,9.3,6.0,1.2,6.0,7.1,6.6,2.0,84.56,5.0331051,225.0,7.5,2.1,8.4,5.2,Hitter skill + Recent power,False,0.5161111111111111,0.5161111111111111
132,Randy Arozarena,Seattle Mariners,Athletics,Gage Jump,1,T-Mobile Park,37,5.6,Solid,6.2,6.9,4.2,6.9,2.7,5.5,10.0,,,,5.9,7.0,2.3,5.5,Lineup context + Pitch-type matchup,False,0.5145833333333334,0.5145833333333334
133,Jo Adell,Cleveland Guardians,Detroit Tigers,Jackson Jobe,3,Progressive Field,60,5.6,Solid,2.5,7.5,7.8,7.5,3.7,6.7,8.0,74.3,10.0662102,46.0,3.4,5.0,7.2,7.7,Lineup context + Pitcher vulnerability,False,0.5131944444444445,0.5131944444444445
134,Travis Bazzana,Cleveland Guardians,Detroit Tigers,Jackson Jobe,2,Progressive Field,60,5.6,Solid,3.2,4.9,7.8,4.9,3.7,6.7,9.0,74.3,10.0662102,46.0,8.6,4.4,8.3,5.4,Lineup context + Recent power,False,0.5129166666666667,0.5129166666666667
135,Nelson Velázquez,Houston Astros,Arizona Diamondbacks,Eduardo Rodriguez,6,Daikin Park,111,5.5,Solid,4.3,8.7,3.6,8.7,6.0,5.5,5.0,,,,9.0,9.4,7.8,8.3,Recent power + Pitch-type matchup,False,0.512638888888889,0.512638888888889
136,Kyle Stowers,Miami Marlins,Chicago Cubs,Clay Holmes,1,loanDepot park,135,5.5,Solid,4.8,8.6,1.2,8.6,7.1,6.6,10.0,84.56,5.0331051,225.0,9.8,8.9,8.8,9.8,Lineup context + Recent power,False,0.5126388888888889,0.5126388888888889
137,Sean Murphy,Atlanta Braves,Philadelphia Phillies,Aaron Nola,7,Citizens Bank Park,115,5.4,Neutral,1.8,6.7,8.4,6.7,6.2,6.6,4.0,77.18,5.530201900000001,24.0,9.2,7.4,5.2,7.6,Recent power + Pitcher vulnerability,False,0.5097222222222223,0.5097222222222223
138,Josh Rojas,Kansas City Royals,Toronto Blue Jays,Spencer Arrighetti,5,Kauffman Stadium,168,5.4,Neutral,3.7,4.1,8.7,4.1,8.6,5.3,6.0,92.12,2.7340324000000003,159.0,8.5,1.5,3.7,4.5,Pitcher vulnerability + Ballpark,False,0.5086111111111111,0.5086111111111111
139,Cody Bellinger,New York Yankees,San Diego Padres,Michael King,2,Petco Park,105,5.4,Neutral,6.0,3.0,5.1,3.0,5.7,5.5,9.0,,,,3.4,9.8,8.3,6.3,Lineup context + Hitter skill,False,0.5086111111111111,0.5086111111111111
140,Carlos Narváez,Baltimore Orioles,Boston Red Sox,Payton Tolle,8,Oriole Park at Camden Yards,110,5.3,Neutral,8.2,1.4,6.6,1.4,6.0,6.5,3.0,78.98,4.8466938,34.0,3.4,4.0,2.9,2.4,Hitter skill + Pitcher vulnerability,False,0.5079166666666667,0.5079166666666667
141,Jake Cronenworth,San Diego Padres,New York Yankees,Gerrit Cole,2,Petco Park,105,5.3,Neutral,7.6,2.1,6.3,2.1,5.7,5.5,9.0,,,,3.4,1.5,2.6,2.8,Lineup context + Hitter skill,False,0.507361111111111,0.507361111111111
142,Kazuma Okamoto,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,5,Kauffman Stadium,168,5.3,Neutral,4.4,8.7,3.0,8.7,8.6,5.3,6.0,92.12,2.7340324000000003,159.0,6.9,8.9,6.7,9.3,Pitch-type matchup + Ballpark,False,0.5069444444444444,0.5069444444444444
143,Eli White,Boston Red Sox,Baltimore Orioles,Kyle Bradish,9,Oriole Park at Camden Yards,110,5.2,Neutral,9.8,1.4,4.8,1.4,6.0,6.5,2.0,78.98,4.8466938,34.0,3.4,6.2,1.9,1.3,Hitter skill + Weather,False,0.5061111111111112,0.5061111111111112
144,Nick Sogard,Boston Red Sox,Baltimore Orioles,Kyle Bradish,5,Oriole Park at Camden Yards,110,5.2,Neutral,6.0,4.9,4.8,4.9,6.0,6.5,6.0,78.98,4.8466938,34.0,7.5,6.4,2.8,6.5,Recent power + Weather,False,0.5033333333333333,0.5033333333333333
145,Jasson Domínguez,New York Yankees,San Diego Padres,Michael King,6,Petco Park,105,5.2,Neutral,5.3,6.6,5.1,6.6,5.7,5.5,5.0,,,,3.4,8.1,7.9,3.6,Pitch-type matchup + Ballpark,False,0.5030555555555556,0.5030555555555556
146,Jose Altuve,Houston Astros,Arizona Diamondbacks,Eduardo Rodriguez,4,Daikin Park,111,5.1,Neutral,6.1,7.7,3.6,7.7,6.0,5.5,7.0,,,,6.9,2.4,6.9,2.9,Pitch-type matchup + Lineup context,False,0.5029166666666668,0.5029166666666668
147,Hao-Yu Lee,Detroit Tigers,Cleveland Guardians,Gavin Williams,2,Progressive Field,60,5.1,Neutral,4.6,3.4,7.5,3.4,3.7,6.7,9.0,74.3,10.0662102,46.0,3.4,6.6,4.2,6.6,Lineup context + Pitcher vulnerability,False,0.5016666666666666,0.5016666666666666
148,Bryan Torres,St. Louis Cardinals,Colorado Rockies,Tanner Gordon,1,Coors Field,207,5.1,Neutral,3.1,4.7,9.0,4.7,10.0,5.9,10.0,87.26,4.349597,46.0,3.4,1.5,1.4,2.5,Ballpark + Lineup context,False,0.5011111111111111,0.5011111111111111
149,Osleivis Basabe,San Francisco Giants,New York Mets,Christian Scott,6,Citi Field,101,5.0,Neutral,3.5,9.4,5.7,9.4,5.5,6.5,5.0,73.58,3.728226,9.0,9.8,4.9,3.1,2.4,Recent power + Pitch-type matchup,False,0.4991666666666667,0.4991666666666667
150,Ketel Marte,Arizona Diamondbacks,Houston Astros,Peter Lambert,2,Daikin Park,111,5.0,Neutral,3.7,7.1,5.4,7.1,6.0,5.5,9.0,,,,6.9,4.3,7.0,6.4,Lineup context + Pitch-type matchup,False,0.49694444444444447,0.49694444444444447
151,TJ Rumfield,Colorado Rockies,St. Louis Cardinals,Kyle Leahy,4,Coors Field,207,5.0,Neutral,6.5,6.4,2.1,6.4,10.0,5.9,7.0,87.26,4.349597,46.0,9.0,8.2,2.7,3.6,Ballpark + Recent power,False,0.49569444444444444,0.49569444444444444
152,Alex Bregman,Chicago Cubs,Miami Marlins,Tyler Phillips,4,loanDepot park,135,4.9,Neutral,1.5,7.2,7.2,7.2,7.1,6.6,7.0,84.56,5.0331051,225.0,6.9,9.1,8.9,3.7,Pitcher vulnerability + Pitch-type matchup,False,0.49305555555555547,0.49305555555555547
153,Roman Anthony,Boston Red Sox,Baltimore Orioles,Kyle Bradish,1,Oriole Park at Camden Yards,110,4.9,Neutral,4.7,1.9,4.8,1.9,6.0,6.5,10.0,78.98,4.8466938,34.0,8.8,9.4,9.4,9.7,Lineup context + Recent power,False,0.4909722222222222,0.4909722222222222
154,Jordan Lawlar,Arizona Diamondbacks,Houston Astros,Peter Lambert,9,Daikin Park,111,4.9,Neutral,4.7,9.1,5.4,9.1,6.0,5.5,2.0,,,,8.6,3.8,1.3,1.6,Pitch-type matchup + Recent power,False,0.4859722222222222,0.4859722222222222
155,Blaze Alexander,Baltimore Orioles,Boston Red Sox,Payton Tolle,1,Oriole Park at Camden Yards,110,4.8,Neutral,3.9,4.2,6.6,4.2,6.0,6.5,10.0,78.98,4.8466938,34.0,3.4,3.3,8.6,5.8,Lineup context + Pitcher vulnerability,False,0.4851388888888889,0.4851388888888889
156,Adley Rutschman,Boston Red Sox,Baltimore Orioles,Kyle Bradish,3,Oriole Park at Camden Yards,110,4.8,Neutral,4.0,6.9,4.8,6.9,6.0,6.5,8.0,78.98,4.8466938,34.0,9.4,6.3,3.3,4.7,Recent power + Lineup context,False,0.4831944444444445,0.4831944444444445
157,Trevor Story,Boston Red Sox,Baltimore Orioles,Kyle Bradish,4,Oriole Park at Camden Yards,110,4.8,Neutral,7.3,1.4,4.8,1.4,6.0,6.5,7.0,78.98,4.8466938,34.0,3.4,8.6,4.3,4.2,Hitter skill + Lineup context,False,0.48263888888888884,0.48263888888888884
158,Brett Sullivan,Colorado Rockies,St. Louis Cardinals,Kyle Leahy,7,Coors Field,207,4.7,Neutral,5.5,8.8,2.1,8.8,10.0,5.9,4.0,87.26,4.349597,46.0,3.4,6.1,7.9,5.1,Ballpark + Pitch-type matchup,False,0.4815277777777778,0.4815277777777778
159,Andrew Benintendi,Chicago White Sox,Minnesota Twins,Bailey Ober,4,Rate Field,69,4.7,Neutral,4.4,7.6,3.9,7.6,4.1,5.5,7.0,,,,3.4,8.3,7.7,9.0,Pitch-type matchup + Lineup context,False,0.4811111111111111,0.4811111111111111
160,Mike Yastrzemski,Atlanta Braves,Philadelphia Phillies,Aaron Nola,9,Citizens Bank Park,115,4.7,Neutral,3.4,5.1,8.4,5.1,6.2,6.6,2.0,77.18,5.530201900000001,24.0,3.4,1.5,5.0,8.9,Pitcher vulnerability + Weather,False,0.48111111111111104,0.48111111111111104
161,Nico Hoerner,Chicago Cubs,Miami Marlins,Tyler Phillips,6,loanDepot park,135,4.6,Neutral,2.4,8.6,7.2,8.6,7.1,6.6,5.0,84.56,5.0331051,225.0,3.4,4.1,3.9,4.1,Pitch-type matchup + Pitcher vulnerability,False,0.48069444444444437,0.48069444444444437
162,Cole Carrigg,Colorado Rockies,St. Louis Cardinals,Kyle Leahy,3,Coors Field,207,4.6,Neutral,7.4,4.3,2.1,4.3,10.0,5.9,8.0,87.26,4.349597,46.0,7.8,5.2,2.7,2.6,Ballpark + Lineup context,False,0.47458333333333325,0.47458333333333325
163,Sal Frelick,Milwaukee Brewers,Cincinnati Reds,Brady Singer,1,Great American Ball Park,81,4.6,Neutral,6.9,3.6,4.5,3.6,4.6,6.6,10.0,78.25999999999999,8.2642343,50.0,3.4,2.6,4.3,2.2,Lineup context + Hitter skill,False,0.47374999999999995,0.47374999999999995
164,Luke Keaschall,Minnesota Twins,Chicago White Sox,Bryan Hudson,1,Rate Field,69,4.5,Below average,5.1,7.4,2.4,7.4,4.1,5.5,10.0,,,,3.4,5.7,9.4,8.8,Lineup context + Pitch-type matchup,False,0.47152777777777777,0.47152777777777777
165,Max Muncy,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,8,UNIQLO Field at Dodger Stadium,124,4.5,Below average,6.6,7.9,1.5,7.9,6.6,5.5,3.0,,,,3.4,8.1,6.4,6.8,Pitch-type matchup + Hitter skill,False,0.4690277777777778,0.4690277777777778
166,Kody Clemens,Minnesota Twins,Chicago White Sox,Bryan Hudson,5,Rate Field,69,4.5,Below average,3.0,9.7,2.4,9.7,4.1,5.5,6.0,,,,9.0,9.7,9.7,9.4,Pitch-type matchup + Recent power,False,0.4613888888888889,0.4613888888888889
167,Lawrence Butler,Athletics,Seattle Mariners,Bryan Woo,4,T-Mobile Park,37,4.4,Below average,2.7,6.3,6.9,6.3,2.7,5.5,7.0,,,,6.1,5.9,6.3,5.9,Lineup context + Pitcher vulnerability,False,0.4608333333333333,0.4608333333333333
168,Henry Davis,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,9,PNC Park,74,4.4,Below average,8.7,3.2,1.8,3.2,4.3,6.6,2.0,76.82,7.3943149,56.0,3.4,4.6,8.7,8.7,Hitter skill + Weather,False,0.45972222222222214,0.45972222222222214
169,Chandler Simpson,Tampa Bay Rays,Texas Rangers,MacKenzie Gore,5,Globe Life Field,94,4.4,Below average,7.7,1.4,6.0,1.4,5.2,5.3,6.0,96.08,3.9767744,72.0,3.4,1.5,1.1,1.5,Hitter skill + Pitcher vulnerability,False,0.4584722222222222,0.4584722222222222
170,Kaelen Culpepper,Minnesota Twins,Chicago White Sox,Bryan Hudson,8,Rate Field,69,4.3,Below average,5.9,9.2,2.4,9.2,4.1,5.5,3.0,,,,3.4,3.8,6.0,6.7,Pitch-type matchup + Hitter skill,False,0.4584722222222222,0.4584722222222222
171,Tommy Troy,Arizona Diamondbacks,Houston Astros,Peter Lambert,6,Daikin Park,111,4.3,Below average,2.8,8.8,5.4,8.8,6.0,5.5,5.0,,,,8.0,8.3,2.9,1.8,Pitch-type matchup + Recent power,False,0.4580555555555556,0.4580555555555556
172,Mike Trout,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,2,PNC Park,74,4.3,Below average,7.3,3.9,3.3,3.9,4.3,6.6,9.0,76.82,7.3943149,56.0,3.4,5.4,1.7,3.5,Lineup context + Hitter skill,False,0.45777777777777773,0.45777777777777773
173,Bryson Stott,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,6,Citizens Bank Park,115,4.2,Below average,8.3,2.7,2.7,2.7,6.2,6.6,5.0,77.18,5.530201900000001,24.0,7.5,3.2,1.7,4.6,Hitter skill + Recent power,False,0.4552777777777777,0.4552777777777777
174,Donovan Walton,Athletics,Seattle Mariners,Bryan Woo,7,T-Mobile Park,37,4.2,Below average,1.4,8.6,6.9,8.6,2.7,5.5,4.0,,,,8.4,5.1,7.5,7.0,Pitch-type matchup + Recent power,False,0.45499999999999996,0.45499999999999996
175,Jarren Duran,Boston Red Sox,Baltimore Orioles,Kyle Bradish,7,Oriole Park at Camden Yards,110,4.2,Below average,5.1,4.2,4.8,4.2,6.0,6.5,4.0,78.98,4.8466938,34.0,3.4,5.9,7.5,7.3,Weather + Ballpark,False,0.4543055555555555,0.4543055555555555
176,Vaughn Grissom,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,4,PNC Park,74,4.1,Below average,6.2,5.5,3.3,5.5,4.3,6.6,7.0,76.82,7.3943149,56.0,6.3,6.0,3.3,2.4,Lineup context + Weather,False,0.45333333333333325,0.45333333333333325
177,Brice Turang,Milwaukee Brewers,Cincinnati Reds,Brady Singer,6,Great American Ball Park,81,4.1,Below average,6.4,5.4,4.5,5.4,4.6,6.6,5.0,78.25999999999999,8.2642343,50.0,3.4,3.1,1.5,2.7,Weather + Hitter skill,False,0.45180555555555557,0.45180555555555557
178,Andruw Monasterio,Boston Red Sox,Baltimore Orioles,Kyle Bradish,8,Oriole Park at Camden Yards,110,4.1,Below average,7.2,2.0,4.8,2.0,6.0,6.5,3.0,78.98,4.8466938,34.0,3.4,2.0,6.5,4.9,Hitter skill + Weather,False,0.4516666666666667,0.4516666666666667
179,John Peck,Detroit Tigers,Cleveland Guardians,Gavin Williams,9,Progressive Field,60,4.0,Below average,5.3,1.4,7.5,1.4,3.7,6.7,2.0,74.3,10.0662102,46.0,3.4,8.4,4.9,2.0,Pitcher vulnerability + Weather,False,0.4440277777777778,0.4440277777777778
180,Jorge Mateo,Tampa Bay Rays,Texas Rangers,MacKenzie Gore,7,Globe Life Field,94,4.0,Below average,5.7,2.2,6.0,2.2,5.2,5.3,4.0,96.08,3.9767744,72.0,3.4,8.7,3.7,3.2,Pitcher vulnerability + Hitter skill,False,0.4419444444444445,0.4419444444444445
181,Tommy Edman,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,1,UNIQLO Field at Dodger Stadium,124,4.0,Below average,7.4,4.1,1.5,4.1,6.6,5.5,10.0,,,,5.9,3.7,3.7,4.3,Lineup context + Hitter skill,False,0.4416666666666667,0.4416666666666667
182,Jeremy Peña,Houston Astros,Arizona Diamondbacks,Eduardo Rodriguez,1,Daikin Park,111,3.9,Below average,4.3,6.5,3.6,6.5,6.0,5.5,10.0,,,,3.4,8.2,4.3,3.2,Lineup context + Pitch-type matchup,False,0.4395833333333334,0.4395833333333334
183,Grant McCray,San Francisco Giants,New York Mets,Christian Scott,7,Citi Field,101,3.9,Below average,3.1,7.6,5.7,7.6,5.5,6.5,4.0,73.58,3.728226,9.0,8.2,6.4,1.6,1.1,Recent power + Pitch-type matchup,False,0.43819444444444444,0.43819444444444444
